date,interval,emergency_kwh
2025-12-11,无,0.0
2025-12-12,无,0.0
2025-12-13,无,0.0
2025-12-14,无,0.0
2025-12-15,无,0.0
2025-12-16,无,0.0
2025-12-17,无,0.0
2025-12-18,无,0.0
2025-12-19,无,0.0
2025-12-20,无,0.0
2025-12-21,无,0.0
2025-12-22,无,0.0
2025-12-23,无,0.0
2025-12-24,无,0.0
2025-12-25,无,0.0
2025-12-26,无,0.0
2025-12-27,无,0.0
2025-12-28,无,0.0
2025-12-29,无,0.0
2025-12-30,08:00-08:10,5.691454761904652
2025-12-31,21:40-22:10,82.24769702379842
