date,slot,interval_start,load_kwh,pv_kwh,price,forecast_load_kwh,forecast_pv_kwh,planning_net_kwh,residual_count,grid_kwh,plan_charge_kwh,plan_discharge_kwh,plan_soc_kwh,reserve_kwh,soc_start_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_end_kwh,planned_cost,emergency_cost,stage,stage_error_mean_kwh,ldr_delta_kwh,ldr_lambda,calibration_used,total_cost
2025-03-27,47,2025-03-27 07:50:00,1129.9466666666667,635.75625,0.86,933.4557142857142,595.975,516.8255357142853,21,0.0,0.0,516.8255357142853,4164.274409665455,1200.0,5056.012695379737,0.0,494.1904166666667,0.0,0.0,4506.912232416774,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,48,2025-03-27 08:00:00,1151.5356333333334,667.3017666666666,1.1617,949.8865428571428,638.671607142857,482.0484666666665,21,0.0,0.0,482.0484666666665,3628.665002258048,1200.0,4506.912232416774,0.0,484.2338666666668,0.0,0.0,3968.874602787144,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,49,2025-03-27 08:10:00,1108.5604666666666,702.3046333333333,1.1683,932.8407452380951,690.1309571428571,410.65893095238096,21,0.0,0.0,410.65893095238096,3172.377301199847,1200.0,3968.874602787144,0.0,406.25583333333327,0.0,0.0,3517.479232416774,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,50,2025-03-27 08:20:00,1100.0616666666667,754.2312499999999,1.0956,936.554761904762,747.7607142857142,342.9057738095239,21,0.0,0.0,342.9057738095239,2791.370885855931,1200.0,3517.479232416774,0.0,345.8304166666668,0.0,0.0,3133.2232138982554,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,51,2025-03-27 08:30:00,1070.42615,812.3654333333334,1.0849,923.1524214285713,791.5927785714287,291.323326190476,21,0.0,0.0,291.323326190476,2467.678301199847,1200.0,3133.2232138982554,0.0,258.0607166666666,0.0,0.0,2846.489084268626,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,52,2025-03-27 08:40:00,1070.0423,838.1998,1.061,944.5734976190478,833.0494404761904,260.0265000000004,21,0.0,0.0,260.0265000000004,2178.759967866513,1200.0,2846.489084268626,0.0,231.8425000000001,0.0,0.0,2588.8863064908483,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,53,2025-03-27 08:50:00,1094.31,851.5749999999999,1.043,984.9690476190478,876.6803571428572,255.19500000000028,21,0.0,0.0,255.19500000000028,1895.2099678665127,1200.0,2588.8863064908483,0.0,242.735,0.0,0.0,2319.1807509352925,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,54,2025-03-27 09:00:00,1081.7099666666666,910.4928666666666,1.036,970.6612404761906,915.3444547619048,183.79515238095235,21,0.0,0.0,183.79515238095235,1690.9931318876768,1200.0,2319.1807509352925,0.0,171.21709999999996,0.0,0.0,2128.93952871307,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,55,2025-03-27 09:10:00,1074.6258500000001,967.6736833333333,1.0147,959.431138095238,954.7072785714287,159.48050952380902,21,0.0,0.0,159.48050952380902,1513.7925657501112,1200.0,2128.93952871307,0.0,106.95216666666681,0.0,0.0,2010.1037879723292,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,56,2025-03-27 09:20:00,1088.2033333333334,1006.38125,0.9922,968.3914285714285,994.0785714285714,110.77095238095217,21,0.0,0.0,110.77095238095217,1390.7137297712754,1200.0,2010.1037879723292,0.0,81.82208333333335,0.0,0.0,1919.1903620464032,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,57,2025-03-27 09:30:00,1091.1689166666667,1058.499,0.97,956.9373357142857,1027.173207142857,91.7713095238098,21,0.0,0.0,91.7713095238098,1288.7456080781535,1200.0,1919.1903620464032,0.0,32.66991666666672,0.0,0.0,1882.8904546389956,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,58,2025-03-27 09:40:00,1083.6188833333333,1119.1583,0.9422,950.2105976190476,1063.7158833333335,57.326033333332816,21,0.0,0.0,57.326033333332816,1225.0500154855615,1200.0,1882.8904546389956,35.53941666666674,0.0,0.0,0.0,1914.8759296389958,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,59,2025-03-27 09:50:00,1085.965,1152.90625,0.9569,955.6038095238094,1106.1678571428572,22.544999999999845,21,0.0,0.0,22.544999999999845,1200.0000154855618,1200.0,1914.8759296389958,66.94125000000008,0.0,0.0,0.0,1975.1230546389959,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,60,2025-03-27 10:00:00,1111.3010833333333,1137.4429833333334,0.9977,953.6888,1146.6930380952379,-35.96947380952338,21,0.0,35.96947380952338,0.0,1232.3725419141329,1200.0,1975.1230546389959,26.141900000000078,0.0,0.0,0.0,1998.650764638996,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,61,2025-03-27 10:10:00,1099.9045666666666,1178.8422666666668,0.9919,956.6517809523809,1181.9987,-99.58644761904748,21,0.0,99.58644761904748,0.0,1322.0003447712756,1200.0,1998.650764638996,78.93770000000018,0.0,0.0,0.0,2069.694694638996,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,62,2025-03-27 10:20:00,1063.9883333333335,1249.6000000000001,0.9588,959.4366666666667,1215.55,-135.5761904761905,21,0.0,135.5761904761905,0.0,1444.0189161998471,1200.0,2069.694694638996,185.61166666666668,0.0,0.0,0.0,2236.745194638996,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,63,2025-03-27 10:30:00,1078.76925,1219.1128166666667,0.9549,943.0229595238095,1250.9364833333332,-179.78558095238077,21,0.0,179.78558095238077,0.0,1605.82593905699,1200.0,2236.745194638996,140.34356666666667,0.0,0.0,0.0,2363.054404638996,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,64,2025-03-27 10:40:00,1111.0988666666667,1202.7318,0.9839,933.2966595238096,1271.1458452380955,-211.9794428571431,21,0.0,211.9794428571431,0.0,1796.6074376284187,1200.0,2363.054404638996,91.63293333333331,0.0,0.0,0.0,2445.5240446389957,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,65,2025-03-27 10:50:00,1115.6433333333332,1259.7749999999999,0.799,936.7538095238095,1274.175,-203.05065476190498,21,0.0,203.05065476190498,0.0,1979.3530269141331,1200.0,2445.5240446389957,144.13166666666666,0.0,0.0,0.0,2575.2425446389957,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,66,2025-03-27 11:00:00,1082.3531166666667,1333.9339166666666,0.5025,934.6387761904763,1277.5315071428574,-164.8748119047625,21,0.0,164.8748119047625,0.0,2127.7403576284196,1200.0,2575.2425446389957,251.58079999999995,0.0,0.0,0.0,2801.6652646389957,0.0,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,0.0
2025-03-27,67,2025-03-27 11:10:00,1075.36555,1384.9141166666668,0.4662,930.8338333333334,1295.2463333333333,-193.32558095238073,21,640.0077523809526,833.3333333333334,0.0,2877.7403576284196,1200.0,2801.6652646389957,833.3333333333334,0.0,0.0,116.2229857142861,3551.6652646389957,298.37161416000015,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,298.37161416000015
2025-03-27,68,2025-03-27 11:20:00,1100.7883333333332,1403.7,0.5007,936.495,1325.730357142857,-210.83785714285682,21,318.9200994604859,529.7579566033428,0.0,3354.522518571428,1200.0,3551.6652646389957,621.8317661271528,0.0,0.0,0.0,4111.313854153434,159.6832937998653,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,159.6832937998653
2025-03-27,69,2025-03-27 11:30:00,1098.3917666666666,1407.9952666666668,0.4827,952.3406238095238,1354.0219261904763,-277.8963333333338,21,555.4369999999996,833.3333333333334,0.0,4104.522518571428,1200.0,4111.313854153434,833.3333333333334,0.0,0.0,31.707166666666353,4861.313854153434,268.1094398999998,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,268.1094398999998
2025-03-27,70,2025-03-27 11:40:00,1050.0942333333335,1418.0507166666666,0.4785,934.9848928571428,1370.124788095238,-303.4901380952383,21,529.8431952380951,833.3333333333334,0.0,4854.522518571428,1200.0,4861.313854153434,833.3333333333334,0.0,0.0,64.46634523809485,5611.313854153434,253.5299689214285,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,253.5299689214285
2025-03-27,71,2025-03-27 11:50:00,992.2083333333334,1443.66875,0.4662,892.4583333333333,1373.1919642857142,-390.8009523809528,21,442.53238095238055,833.3333333333334,0.0,5604.522518571428,1757.886813714366,5611.313854153434,833.3333333333334,0.0,0.0,60.65946428571385,6361.313854153434,206.30859599999982,0.0,2,49.952108597883615,-3841.752925465571,-0.09774921476883991,True,206.30859599999982
2025-03-27,72,2025-03-27 12:00:00,981.3919999999999,1475.0170666666666,0.4432,878.1064904761905,1366.7956166666665,-398.1019428571427,21,435.23139047619065,833.3333333333334,0.0,6354.522518571428,5957.016520451374,6361.313854153434,833.3333333333334,0.0,0.0,95.5231238095239,7111.313854153434,192.89455225904769,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,192.89455225904769
2025-03-27,73,2025-03-27 12:10:00,985.1420666666667,1469.1134333333332,0.4411,877.3861761904762,1342.2198238095239,-337.96766666666656,21,495.3656666666668,833.3333333333334,0.0,7104.522518571428,6707.016520451374,7111.313854153434,833.3333333333334,0.0,0.0,146.00369999999998,7861.313854153434,218.50579556666673,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,218.50579556666673
2025-03-27,74,2025-03-27 12:20:00,982.96,1424.6125,0.4551,873.4947619047618,1310.9839285714286,-290.49303571428584,21,542.8402976190475,833.3333333333334,0.0,7854.522518571428,7457.016520451374,7861.313854153434,833.3333333333334,0.0,0.0,151.15946428571408,8611.313854153434,247.04661944642854,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,247.04661944642854
2025-03-27,75,2025-03-27 12:30:00,987.7741333333333,1376.2206166666667,0.4463,870.3905261904762,1299.9234261904762,-320.66089761904766,21,512.6724357142857,833.3333333333334,0.0,8604.522518571428,8207.016520451374,8611.313854153434,833.3333333333334,0.0,0.0,67.78558571428573,9361.313854153434,228.8057080592857,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,228.8057080592857
2025-03-27,76,2025-03-27 12:40:00,1006.57075,1305.9435166666667,0.4113,891.5791928571429,1303.3691880952379,-283.13547857142817,21,550.1978547619052,833.3333333333334,0.0,9354.522518571428,8957.016520451376,9361.313854153434,833.3333333333334,0.0,0.0,16.23728809523857,10111.313854153434,226.2963776635716,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,226.2963776635716
2025-03-27,77,2025-03-27 12:50:00,1031.2916666666667,1234.75,0.5682,922.060238095238,1302.7294642857144,-227.84136904761908,21,0.0,227.84136904761908,0.0,9559.579750714285,9162.073752594231,10111.313854153434,203.45833333333326,0.0,0.0,0.0,10294.426354153433,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,78,2025-03-27 13:00:00,1045.97035,1209.6621333333333,0.8279,920.7550261904762,1280.8011785714286,-227.628857142857,21,0.0,227.628857142857,0.0,9764.445722142857,9366.939724022803,10294.426354153433,163.6917833333332,0.0,0.0,0.0,10441.748959153432,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,79,2025-03-27 13:10:00,1055.5447666666666,1174.7971666666667,0.8636,913.7424571428572,1244.3553261904763,-181.569845238095,21,0.0,181.569845238095,0.0,9927.858582857141,9530.352584737087,10441.748959153432,119.25240000000008,0.0,0.0,0.0,10549.076119153433,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,80,2025-03-27 13:20:00,1066.4633333333334,1130.425,0.8416,911.9338095238096,1212.1651785714287,-210.9034523809521,21,0.0,210.9034523809521,0.0,10117.671689999997,9720.165691879945,10549.076119153433,63.96166666666659,0.0,0.0,0.0,10606.641619153434,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,81,2025-03-27 13:30:00,1076.0839333333333,1132.8672333333334,0.8618,902.2621071428572,1199.826392857143,-181.41075476190474,21,0.0,181.41075476190474,0.0,10280.941369285712,9883.435371165659,10606.641619153434,56.783300000000054,0.0,0.0,0.0,10657.746589153434,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,82,2025-03-27 13:40:00,1062.4457666666667,1135.1786666666667,0.8623,904.0939476190476,1187.123861904762,-190.60042857142855,21,0.0,190.60042857142855,0.0,10452.481754999999,10054.975756879947,10657.746589153434,72.73289999999997,0.0,0.0,0.0,10723.206199153434,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,83,2025-03-27 13:50:00,1035.2483333333332,1117.3187500000001,0.9026,913.8349999999999,1161.5464285714286,-157.55386904761917,21,0.0,157.55386904761917,0.0,10594.280237142857,10196.774239022805,10723.206199153434,82.07041666666692,0.0,0.0,0.0,10797.069574153435,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,84,2025-03-27 14:00:00,1029.8598666666667,1101.7178999999999,0.9754,907.8126333333332,1127.8568380952381,-124.52036428571455,21,0.0,124.52036428571455,0.0,10706.348565,10308.842566879946,10797.069574153435,3.2560287184060144,0.0,0.0,68.60200461492718,10800.0,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,85,2025-03-27 14:10:00,1038.4465666666667,1068.1634166666665,1.0002,906.4012595238095,1092.563988095238,-79.80125714285703,21,0.0,79.80125714285703,0.0,10778.169696428571,10380.663698308519,10800.0,0.0,0.0,0.0,29.716849999999795,10800.0,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,86,2025-03-27 14:20:00,1040.0066666666667,1030.3125,0.9978,910.787380952381,1051.9473214285715,-24.25589285714284,21,0.0,24.25589285714284,0.0,10800.0,10402.494001879946,10800.0,0.0,9.69416666666666,0.0,0.0,10789.228703703704,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,87,2025-03-27 14:30:00,1023.86085,1022.6260000000001,1.0271,901.4664285714285,996.3762380952381,4.952295238095303,21,0.0,0.0,4.952295238095303,10794.497449735449,10396.991451615395,10789.228703703704,0.0,1.2348499999999376,0.0,0.0,10787.856648148148,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,88,2025-03-27 14:40:00,1026.28275,985.8786666666666,1.0906,897.1210523809524,934.5446166666667,86.86362142857149,21,0.0,0.0,86.86362142857149,10697.982314814813,10300.47631669476,10787.856648148148,0.0,40.40408333333346,0.0,0.0,10742.963222222223,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,89,2025-03-27 14:50:00,1045.1433333333332,918.3562499999999,0.9376,898.3676190476191,880.6526785714286,150.79535714285691,21,0.0,0.0,150.79535714285691,10530.431917989417,10132.925919869365,10742.963222222223,0.0,126.78708333333327,0.0,0.0,10602.088685185186,0.0,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,0.0
2025-03-27,90,2025-03-27 15:00:00,1039.9675,876.96915,0.6694,887.8577380952382,842.7123499999999,182.3295380952385,21,182.3295380952385,0.0,0.0,10530.431917989417,10132.925919869365,10602.088685185186,19.33118809523853,0.0,0.0,0.0,10619.486754470901,122.05139280095264,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,122.05139280095264
2025-03-27,91,2025-03-27 15:10:00,1017.9312,829.1391166666667,0.66,886.8578761904762,801.6432214285713,220.25660476190478,21,519.7766958847744,299.5200911228696,0.0,10800.0,10402.494001879946,10619.486754470901,200.5702728101096,0.0,0.0,130.41433974133156,10800.0,343.0526192839511,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,343.0526192839511
2025-03-27,92,2025-03-27 15:20:00,1007.4416666666666,758.28125,0.7217,896.5421428571428,752.0767857142857,283.5959523809522,21,283.5959523809522,0.0,0.0,10800.0,10402.494001879946,10800.0,0.0,0.0,0.0,34.435535714285606,10800.0,204.67119883333322,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,204.67119883333322
2025-03-27,93,2025-03-27 15:30:00,1028.2321,685.9534666666667,0.7308,895.8910452380953,705.329969047619,325.51655952380963,21,325.51655952380963,0.0,0.0,10800.0,10402.494001879946,10800.0,0.0,16.7620738095236,0.0,0.0,10781.375473544973,237.8875017000001,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,237.8875017000001
2025-03-27,94,2025-03-27 15:40:00,1032.9343000000001,628.3533666666666,0.7534,894.8080952380952,657.7185404761905,366.1342952380951,21,366.1342952380951,0.0,0.0,10800.0,10402.494001879946,10781.375473544973,0.0,38.44663809523843,0.0,0.0,10738.656986772487,275.84557803238084,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,275.84557803238084
2025-03-27,95,2025-03-27 15:50:00,1017.915,579.6625,0.7823,899.53,606.8776785714286,427.88785714285723,21,427.88785714285723,0.0,0.0,10800.0,10402.494001879946,10738.656986772487,0.0,10.364642857142712,0.0,0.0,10727.140716931217,334.73667064285723,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,334.73667064285723
2025-03-27,96,2025-03-27 16:00:00,1023.0816333333333,520.4925166666667,0.8055,903.475219047619,555.1024595238096,482.5362785714286,21,482.5362785714286,0.0,0.0,10800.0,10402.494001879946,10727.140716931217,0.0,20.05283809523803,0.0,0.0,10704.859785714285,388.68297238928574,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,388.68297238928574
2025-03-27,97,2025-03-27 16:10:00,1022.1097333333333,458.0661,0.8271,896.6994357142856,502.2618071428572,524.7931571428571,21,524.7931571428571,0.0,0.0,10800.0,10402.494001879946,10704.859785714285,0.0,39.250476190476206,0.0,0.0,10661.248145502645,434.0564202728571,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,434.0564202728571
2025-03-27,98,2025-03-27 16:20:00,1017.6683333333334,404.4875,0.8519,891.2721428571429,450.15,568.5379761904761,21,568.5379761904761,0.0,0.0,10800.0,10402.494001879946,10661.248145502645,0.0,44.642857142857224,0.0,0.0,10611.64497089947,484.3375019166666,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,484.3375019166666
2025-03-27,99,2025-03-27 16:30:00,1040.12095,364.9543833333333,0.8791,904.398326190476,400.3211119047619,631.7786880952383,21,631.7786880952383,0.0,0.0,10800.0,10402.494001879946,10611.64497089947,0.0,43.38787857142847,0.0,0.0,10563.436216931215,555.396644704524,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,555.396644704524
2025-03-27,100,2025-03-27 16:40:00,1048.0087333333333,325.59071666666665,0.9024,886.3756833333334,343.6363142857143,690.3610166666667,21,690.3610166666667,0.0,0.0,10800.0,10402.494001879946,10563.436216931215,0.0,32.057000000000016,0.0,0.0,10527.817328042327,622.9817814400001,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,622.9817814400001
2025-03-27,101,2025-03-27 16:50:00,1033.0533333333333,280.91875,0.9163,849.0864285714285,282.54285714285714,735.4195833333333,21,735.4195833333333,0.0,0.0,10800.0,10402.494001879946,10527.817328042327,0.0,16.714999999999918,0.0,0.0,10509.245105820104,673.8649642083333,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,673.8649642083333
2025-03-27,102,2025-03-27 17:00:00,1026.9402499999999,236.9127,0.9264,855.2207976190476,229.0832761904762,773.659619047619,21,773.659619047619,0.0,0.0,10800.0,10402.494001879946,10509.245105820104,0.0,16.367930952380902,0.0,0.0,10491.058515873014,716.7182710857143,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,716.7182710857143
2025-03-27,103,2025-03-27 17:10:00,1016.3270833333332,192.80826666666667,0.9462,859.4772952380952,176.97523333333334,836.1213047619046,21,836.1213047619046,0.0,0.0,10800.0,10402.494001879946,10491.058515873014,12.602488095238073,0.0,0.0,0.0,10502.400755158727,791.1379785657142,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,791.1379785657142
2025-03-27,104,2025-03-27 17:20:00,1014.5500000000001,146.76874999999998,0.9742,857.4078571428571,125.32410714285713,894.1377976190478,21,894.1377976190478,0.0,0.0,10800.0,10402.494001879946,10502.400755158727,26.35654761904766,0.0,0.0,0.0,10526.121648015871,871.0690424404763,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,871.0690424404763
2025-03-27,105,2025-03-27 17:30:00,1027.6734166666668,98.42881666666666,0.9862,873.6731285714286,80.31859285714286,958.0984071428574,21,958.0984071428574,0.0,0.0,10800.0,10402.494001879946,10526.121648015871,28.85380714285725,0.0,0.0,0.0,10552.090074444443,944.8766491242859,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,944.8766491242859
2025-03-27,106,2025-03-27 17:40:00,891.2725333333333,50.60101666666667,0.976,783.7582142857142,36.7356,881.1755523809521,21,881.1755523809521,0.0,0.0,10800.0,10402.494001879946,10552.090074444443,40.504035714285465,0.0,0.0,0.0,10588.5437065873,860.0273391238093,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,860.0273391238093
2025-03-27,107,2025-03-27 17:50:00,684.765,14.143749999999999,1.0742,635.4973809523809,3.650892857142857,719.8157738095239,21,719.8157738095239,0.0,0.0,10800.0,10402.494001879946,10588.5437065873,49.194523809523844,0.0,0.0,0.0,10632.818778015871,773.2261042261906,0.0,3,75.52751319444445,-530.4290091782523,1.7599283418214826,True,773.2261042261906
2025-03-27,108,2025-03-27 18:00:00,671.1370833333334,1.1259666666666666,1.2313,617.2536214285714,0.01457142857142857,695.4175285714285,21,695.4175285714285,0.0,0.0,10800.0,9334.535576061091,10632.818778015871,25.40641190476174,0.0,0.0,0.0,10655.684548730156,856.26760293,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,856.26760293
2025-03-27,109,2025-03-27 18:10:00,706.9171833333334,0.0,1.2561,641.8022380952381,0.7979285714285715,725.7032119047618,21,725.7032119047618,0.0,0.0,10800.0,9334.535576061091,10655.684548730156,18.78602857142846,0.0,0.0,0.0,10672.591974444442,911.5558044735714,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,911.5558044735714
2025-03-27,110,2025-03-27 18:20:00,698.9983333333333,0.0,1.2447,639.2035714285714,0.0,727.4485714285715,21,727.4485714285715,0.0,0.0,10800.0,9334.535576061091,10672.591974444442,28.450238095238205,0.0,0.0,0.0,10698.197188730157,905.455236857143,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,905.455236857143
2025-03-27,111,2025-03-27 18:30:00,699.5982833333334,0.04323333333333334,1.2545,630.0093071428572,0.0,710.7927857142857,21,710.7927857142857,0.0,0.0,10800.0,9334.535576061091,10698.197188730157,11.23773571428569,0.0,0.0,0.0,10708.311150873014,891.6895496785714,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,891.6895496785714
2025-03-27,112,2025-03-27 18:40:00,720.8876666666666,0.0,1.2522,640.9871023809525,0.05729047619047618,729.5228000000002,21,729.5228000000002,0.0,0.0,10800.0,9334.535576061091,10708.311150873014,8.635133333333556,0.0,0.0,0.0,10716.082770873014,913.5084501600002,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,913.5084501600002
2025-03-27,113,2025-03-27 18:50:00,744.68,0.0,1.2881,659.1445238095238,0.0,746.0092857142856,21,153.2095619047618,0.0,592.7997238095238,10141.33364021164,8675.869216272731,10716.082770873014,0.0,591.4704380952381,0.0,0.0,10058.893395211639,197.3492366895237,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,197.3492366895237
2025-03-27,114,2025-03-27 19:00:00,741.6757833333332,0.0031,1.3466,648.1709119047619,0.0,730.9452904761903,21,0.0,0.0,730.9452904761903,9329.172206349207,7863.707782410298,10058.893395211639,0.0,741.6726833333332,0.0,0.0,9234.81263595238,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,115,2025-03-27 19:10:00,713.7419833333333,0.0,1.3523,638.3645190476191,0.004114285714285714,729.0508166666667,21,0.0,0.0,729.0508166666667,8519.115743386245,7053.6513194473355,9234.81263595238,0.0,713.7419833333333,0.0,0.0,8441.76598780423,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,116,2025-03-27 19:20:00,694.775,0.0,1.3445,643.3419047619047,0.0,740.4985714285714,21,0.0,0.0,740.4985714285714,7696.339552910054,6230.875128971145,8441.76598780423,0.0,694.775,0.0,0.0,7669.793765582008,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,117,2025-03-27 19:30:00,721.3380166666667,0.00021666666666666666,1.3483,647.1853404761905,0.0,726.2064857142858,21,0.0,0.0,726.2064857142858,6889.443457671959,5423.97903373305,7669.793765582008,0.0,721.3378,0.0,0.0,6868.307321137563,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,118,2025-03-27 19:40:00,746.2869999999999,0.0,1.349,650.6157214285713,0.0002904761904761905,727.5625119047617,21,0.0,0.0,727.5625119047617,6081.040666666668,4615.576242727759,6868.307321137563,0.0,746.2869999999999,0.0,0.0,6039.0995433597855,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,119,2025-03-27 19:50:00,741.2783333333333,0.0,1.3473,651.3040476190475,0.0,742.0433333333333,21,0.0,0.0,742.0433333333333,5256.548074074075,3791.0836501351664,6039.0995433597855,0.0,741.2783333333333,0.0,0.0,5215.456950767193,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,120,2025-03-27 20:00:00,720.5947833333333,0.0,1.3482,644.7323904761906,0.0,737.3111785714289,21,0.0,0.0,737.3111785714289,4437.313431216931,2971.849007278023,5215.456950767193,0.0,720.5947833333333,0.0,0.0,4414.796080396823,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,121,2025-03-27 20:10:00,708.2726833333332,0.0,1.3513,646.8306619047619,0.0,744.3810142857142,21,0.0,0.0,744.3810142857142,3610.223415343916,2144.7589914050072,4414.796080396823,0.0,708.2726833333332,0.0,0.0,3627.826432248675,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
2025-03-27,122,2025-03-27 20:20:00,712.4416666666666,0.0,1.34,653.2592857142856,0.0,733.9359523809525,21,0.0,0.0,733.9359523809525,2794.739023809524,1329.2745998706155,3627.826432248675,0.0,712.4416666666666,0.0,0.0,2836.224580396823,0.0,0.0,4,95.10912310405644,-1320.7766321086453,-1.52128194549711,True,0.0
