date,slot,interval_start,load_kwh,pv_kwh,price,price_forecast,forecast_load_kwh,forecast_pv_kwh,planning_net_kwh,residual_count,grid_kwh,plan_charge_kwh,plan_discharge_kwh,plan_soc_kwh,reserve_kwh,soc_start_kwh,charge_kwh,discharge_kwh,emergency_kwh,unused_kwh,soc_end_kwh,planned_cost,emergency_cost,stage,stage_error_mean_kwh,ldr_delta_kwh,ldr_lambda,calibration_used,total_cost
2025-05-13,95,2025-05-13 15:50:00,1038.3766666666668,753.5,0.7823,0.7823,1041.0566666666666,741.0982142857143,363.9294047619047,21,363.9294047619047,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,79.05273809523794,10800.0,284.70197334523806,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,284.70197334523806
2025-05-13,96,2025-05-13 16:00:00,1060.6403166666666,718.6693333333333,0.8055,0.8055,1026.7943,698.9076309523809,398.6867047619046,21,398.6867047619046,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,56.715721428571214,10800.0,321.14214068571414,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,321.14214068571414
2025-05-13,97,2025-05-13 16:10:00,1073.7827166666666,670.74165,0.8271,0.8271,1023.4401833333333,649.5434595238096,417.74953095238095,21,417.74953095238095,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,14.708464285714399,10800.0,345.52063705071424,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,345.52063705071424
2025-05-13,98,2025-05-13 16:20:00,1074.3683333333333,615.2624999999999,0.8519,0.8519,1032.89,593.5508928571428,480.9650000000005,21,480.9650000000005,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,21.85916666666708,10800.0,409.7340835000004,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,409.7340835000004
2025-05-13,99,2025-05-13 16:30:00,1071.7381666666668,565.84365,0.8791,0.8791,1064.4139833333334,536.0286714285714,588.4410738095235,21,588.4410738095235,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,82.54655714285673,10800.0,517.298547985952,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,517.298547985952
2025-05-13,100,2025-05-13 16:40:00,1065.8890333333334,522.47105,0.9024,0.9024,1084.3502833333334,484.88652619047616,656.8883976190477,21,656.8883976190477,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,113.47041428571436,10800.0,592.7760900114287,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,592.7760900114287
2025-05-13,101,2025-05-13 16:50:00,1056.6833333333334,480.02500000000003,0.9163,0.9163,1077.5733333333333,437.15267857142857,684.0245238095235,21,684.0245238095235,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,107.36619047619024,10800.0,626.7716711666665,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,626.7716711666665
2025-05-13,102,2025-05-13 17:00:00,1048.5622666666666,433.54359999999997,0.9264,0.9264,1058.6259499999999,383.0041595238095,750.9274095238095,21,750.9274095238095,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,135.9087428571429,10800.0,695.6591521828572,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,695.6591521828572
2025-05-13,103,2025-05-13 17:10:00,1054.8050166666667,384.8054333333334,0.9462,0.9462,1043.5503666666666,330.95644285714286,768.5216499999998,21,768.5216499999998,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,98.52206666666655,10800.0,727.1751852299998,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,727.1751852299998
2025-05-13,104,2025-05-13 17:20:00,1090.7533333333333,333.09999999999997,0.9742,0.9742,1064.6616666666666,284.44821428571424,850.2874404761903,21,850.2874404761903,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,92.63410714285692,10800.0,828.3500245119046,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,828.3500245119046
2025-05-13,105,2025-05-13 17:30:00,1132.16065,277.35246666666666,0.9862,0.9862,1116.0598,238.638880952381,925.5988142857142,21,925.5988142857142,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,70.79063095238087,10800.0,912.8255506485713,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,912.8255506485713
2025-05-13,106,2025-05-13 17:40:00,1008.7956,230.92668333333333,0.976,0.976,988.8783833333333,194.63860238095236,843.9988000000003,21,843.9988000000003,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,66.12988333333362,10800.0,823.7428288000003,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,823.7428288000003
2025-05-13,107,2025-05-13 17:50:00,784.3183333333333,191.0625,1.0742,1.0742,759.6033333333334,153.21964285714287,648.818869047619,21,648.818869047619,0.0,0.0,10800.0,10552.770704034372,10800.0,0.0,0.0,0.0,55.563035714285775,10800.0,696.9612291309525,0.0,3,-7.859229166666661,-233.75145293907948,1.7149064801052987,True,696.9612291309525
2025-05-13,108,2025-05-13 18:00:00,714.6273500000001,141.70161666666667,1.2313,1.2313,731.1370833333334,113.35385714285712,657.1444095238096,21,657.1444095238096,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,84.21867619047612,10800.0,809.1419114466668,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,809.1419114466668
2025-05-13,109,2025-05-13 18:10:00,744.4852833333333,92.29270000000001,1.2561,1.2561,773.64755,74.60900476190477,756.3472595238093,21,756.3472595238093,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,104.15467619047593,10800.0,950.0477926878568,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,950.0477926878568
2025-05-13,110,2025-05-13 18:20:00,771.0233333333334,49.3375,1.2447,1.2447,797.5749999999999,38.20178571428572,814.8710714285712,21,814.8710714285712,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,93.18523809523776,10800.0,1014.2700226071426,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,1014.2700226071426
2025-05-13,111,2025-05-13 18:30:00,752.10655,13.328116666666666,1.2545,1.2545,836.3051,8.680314285714285,875.6836523809523,21,875.6836523809523,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,136.90521904761897,10800.0,1098.5451419119045,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,1098.5451419119045
2025-05-13,112,2025-05-13 18:40:00,752.9050333333333,0.0,1.2522,1.2522,812.3604999999999,0.0,860.2060999999998,21,860.2060999999998,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,107.30106666666643,10800.0,1077.1500784199998,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,1077.1500784199998
2025-05-13,113,2025-05-13 18:50:00,793.735,0.0,1.2881,1.2881,754.4783333333334,0.0,815.2883333333333,21,815.2883333333333,0.0,0.0,10800.0,2692.931578980831,10800.0,0.0,0.0,0.0,21.553333333333285,10800.0,1050.1729021666667,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,1050.1729021666667
2025-05-13,114,2025-05-13 19:00:00,825.9691166666667,0.4878833333333333,1.3466,1.3466,779.1620833333333,0.5031523809523809,838.0634547619046,21,4.730121428571238,0.0,833.3333333333334,9874.074074074075,1767.005653054906,10800.0,0.0,820.7511119047621,0.0,0.0,9888.05432010582,6.369581515714029,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,6.369581515714029
2025-05-13,115,2025-05-13 19:10:00,813.0359,0.0,1.3523,1.3523,814.2691666666666,0.0,878.6321166666664,21,45.29878333333306,0.0,833.3333333333334,8948.14814814815,1200.0,9888.05432010582,0.0,767.7371166666669,0.0,0.0,9035.01307936508,61.257544701666305,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,61.257544701666305
2025-05-13,116,2025-05-13 19:20:00,780.5383333333333,0.0,1.3445,1.3445,800.3633333333333,0.0,851.5283333333334,21,18.19500000000005,0.0,833.3333333333334,8022.2222222222235,1200.0,9035.01307936508,0.0,762.3433333333332,0.0,0.0,8187.964931216932,24.463177500000068,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,24.463177500000068
2025-05-13,117,2025-05-13 19:30:00,789.88985,0.03503333333333333,1.3483,1.3483,756.3817333333333,0.03612380952380952,813.0018999999999,21,0.0,0.0,813.0018999999999,7118.88677777778,1200.0,8187.964931216932,0.0,789.8548166666667,0.0,0.0,7310.348468253969,0.0,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,0.0
2025-05-13,118,2025-05-13 19:40:00,812.78165,0.0,1.349,1.349,764.2352500000001,0.0,816.4082833333335,21,0.0,0.0,816.4082833333335,6211.766462962964,1200.0,7310.348468253969,0.0,812.78165,0.0,0.0,6407.257746031747,0.0,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,0.0
2025-05-13,119,2025-05-13 19:50:00,810.185,0.0,1.3473,1.3473,805.1533333333333,0.0,856.7516666666667,21,23.418333333333294,0.0,833.3333333333334,5285.840537037038,1200.0,6407.257746031747,0.0,786.7666666666667,0.0,0.0,5533.072560846562,31.551520499999945,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,31.551520499999945
2025-05-13,120,2025-05-13 20:00:00,776.1123833333332,0.0025166666666666666,1.3482,1.3482,783.5698333333333,0.002595238095238095,841.1226761904763,21,7.7893428571429695,0.0,833.3333333333334,4359.914611111112,1200.0,5533.072560846562,0.0,768.3205238095236,0.0,0.0,4679.383089947091,10.501592040000151,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,10.501592040000151
2025-05-13,121,2025-05-13 20:10:00,782.4285166666667,0.0,1.3513,1.3513,757.2873,0.0,812.2841166666667,21,0.0,0.0,812.2841166666667,3457.3767037037046,1200.0,4679.383089947091,0.0,782.4285166666667,0.0,0.0,3810.0180714285725,0.0,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,0.0
2025-05-13,122,2025-05-13 20:20:00,808.7516666666667,0.0,1.34,1.34,767.965,0.0,826.3750000000001,21,461.402633333333,0.0,364.97236666666714,3051.851851851852,1200.0,3810.0180714285725,0.0,347.3490333333337,0.0,0.0,3424.0747010582018,618.2795286666662,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,618.2795286666662
2025-05-13,123,2025-05-13 20:30:00,770.8294333333333,0.00018333333333333334,1.3489,1.3489,797.1652666666668,0.0001238095238095238,867.120392857143,21,33.7870595238096,0.0,833.3333333333334,2125.925925925926,1200.0,3424.0747010582018,0.0,737.0421904761904,0.0,0.0,2605.138933862435,45.57536459166678,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,45.57536459166678
2025-05-13,124,2025-05-13 20:40:00,769.3347833333333,0.0,1.3952,1.3952,810.2651166666666,0.0,873.8686833333334,21,40.535349999999994,0.0,833.3333333333334,1200.0,1200.0,2605.138933862435,0.0,728.7994333333334,0.0,0.0,1795.3617857142867,56.554920319999994,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,56.554920319999994
2025-05-13,125,2025-05-13 20:50:00,818.46,0.0,1.2226,1.2226,795.8716666666666,0.0,856.4133333333332,21,856.4133333333332,0.0,0.0,1200.0,1200.0,1795.3617857142867,37.95333333333315,0.0,0.0,0.0,1829.5197857142866,1047.0509413333332,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,1047.0509413333332
2025-05-13,126,2025-05-13 21:00:00,824.08325,0.0,0.9332,0.9332,775.4064166666667,0.0,842.3560333333335,21,842.3560333333335,0.0,0.0,1200.0,1200.0,1829.5197857142866,18.27278333333345,0.0,0.0,0.0,1845.9652907142868,786.0866503066668,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,786.0866503066668
2025-05-13,127,2025-05-13 21:10:00,795.0483666666668,0.0,0.9068,0.9068,791.8839833333333,0.0,865.6469833333334,21,865.6469833333334,0.0,0.0,1200.0,1200.0,1845.9652907142868,70.59861666666666,0.0,0.0,0.0,1909.5040457142868,784.9686844866668,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,784.9686844866668
2025-05-13,128,2025-05-13 21:20:00,778.1033333333334,0.0,0.9371,0.9371,824.9549999999999,0.0,892.1533333333334,21,892.1533333333334,0.0,0.0,1200.0,1200.0,1909.5040457142868,114.05000000000007,0.0,0.0,0.0,2012.1490457142868,836.0368886666668,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,836.0368886666668
2025-05-13,129,2025-05-13 21:30:00,793.1228666666666,0.0,0.9371,0.9371,806.4522666666667,0.0,859.5446500000002,21,859.5446500000002,0.0,0.0,1200.0,1200.0,2012.1490457142868,66.42178333333356,0.0,0.0,0.0,2071.928650714287,805.4792915150002,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,805.4792915150002
2025-05-13,130,2025-05-13 21:40:00,717.76065,0.0,0.9871,0.9871,750.3928333333333,0.0,817.9997666666667,21,817.9997666666667,0.0,0.0,1200.0,1200.0,2071.928650714287,100.23911666666663,0.0,0.0,0.0,2162.143855714287,807.4475696766667,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,807.4475696766667
2025-05-13,131,2025-05-13 21:50:00,576.8149999999999,0.0,0.7764,0.7764,682.5066666666667,0.0,739.8083333333334,21,739.8083333333334,0.0,0.0,1200.0,1200.0,2162.143855714287,162.99333333333345,0.0,0.0,0.0,2308.837855714287,574.38719,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,574.38719
2025-05-13,132,2025-05-13 22:00:00,531.5433166666667,0.0,0.4209,0.4209,625.2917166666667,0.0,685.2927166666667,21,685.2927166666667,0.0,0.0,1200.0,1200.0,2308.837855714287,153.74940000000004,0.0,0.0,0.0,2447.212315714287,288.439704445,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,288.439704445
2025-05-13,133,2025-05-13 22:10:00,558.1767833333333,0.0,0.3859,0.3859,623.5133333333333,0.0,676.5119666666668,21,676.5119666666668,0.0,0.0,1200.0,1200.0,2447.212315714287,118.33518333333348,0.0,0.0,0.0,2553.713980714287,261.0659679366667,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,261.0659679366667
2025-05-13,134,2025-05-13 22:20:00,593.9316666666667,0.0,0.4368,0.4368,656.005,0.0,704.6549999999999,21,704.6549999999999,0.0,0.0,1200.0,1200.0,2553.713980714287,110.72333333333313,0.0,0.0,0.0,2653.364980714287,307.793304,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,307.793304
2025-05-13,135,2025-05-13 22:30:00,600.4488666666667,0.0,0.4198,0.4198,653.19345,0.0,713.4313666666666,21,713.4313666666666,0.0,0.0,1200.0,1200.0,2653.364980714287,112.98249999999985,0.0,0.0,0.0,2755.0492307142868,299.4984877266666,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,299.4984877266666
2025-05-13,136,2025-05-13 22:40:00,598.9194833333333,0.0,0.4186,0.4186,636.7411333333333,0.0,692.8902666666667,21,692.8902666666667,0.0,0.0,1200.0,1200.0,2755.0492307142868,93.97078333333332,0.0,0.0,0.0,2839.6229357142865,290.0438656266667,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,290.0438656266667
2025-05-13,137,2025-05-13 22:50:00,599.2483333333333,0.0,0.4241,0.4241,616.5600000000001,0.0,650.7850000000002,21,650.7850000000002,0.0,0.0,1200.0,1200.0,2839.6229357142865,51.53666666666686,0.0,0.0,0.0,2886.005935714287,275.9979185000001,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,275.9979185000001
2025-05-13,138,2025-05-13 23:00:00,592.2764666666667,0.0,0.4237,0.4237,581.3451833333334,0.0,618.1773333333333,21,618.1773333333333,0.0,0.0,1200.0,1200.0,2886.005935714287,25.900866666666616,0.0,0.0,0.0,2909.3167157142866,261.92173613333335,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,261.92173613333335
2025-05-13,139,2025-05-13 23:10:00,595.4137166666667,0.0,0.4248,0.4248,573.5031,0.0,615.8853666666668,21,615.8853666666668,0.0,0.0,1200.0,1200.0,2909.3167157142866,20.471650000000068,0.0,0.0,0.0,2927.7412007142866,261.62810376000004,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,261.62810376000004
2025-05-13,140,2025-05-13 23:20:00,599.6866666666666,0.0,0.424,0.424,585.42,0.0,624.9216666666665,21,624.9216666666665,0.0,0.0,1200.0,1200.0,2927.7412007142866,25.2349999999999,0.0,0.0,0.0,2950.4527007142865,264.9667866666666,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,264.9667866666666
2025-05-13,141,2025-05-13 23:30:00,577.3591,0.0,0.422,0.422,571.1333833333333,0.0,596.0796999999999,21,596.0796999999999,0.0,0.0,1200.0,1200.0,2950.4527007142865,18.720599999999877,0.0,0.0,0.0,2967.3012407142865,251.54563339999996,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,251.54563339999996
2025-05-13,142,2025-05-13 23:40:00,557.5322333333334,0.0,0.424,0.424,582.6958833333333,0.0,622.9928166666666,21,622.9928166666666,0.0,0.0,1200.0,1200.0,2967.3012407142865,65.46058333333326,0.0,0.0,0.0,3026.2157657142866,264.14895426666664,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,264.14895426666664
2025-05-13,143,2025-05-13 23:50:00,552.9716666666667,0.0,0.4271,0.4271,607.8249999999999,0.0,647.7683333333332,21,647.7683333333332,0.0,0.0,1200.0,1200.0,3026.2157657142866,94.79666666666651,0.0,0.0,0.0,3111.5327657142866,276.6618551666666,0.0,4,-13.228010537918877,-8082.214313093492,1.8788999188072348,True,276.6618551666666
2025-05-14,0,2025-05-14 00:00:00,550.7846166666667,0.0,0.4276,0.4276,579.9969833333333,0.0,598.8117333333332,21,1432.1450666666665,833.3333333333334,0.0,3861.5327657142866,3558.55531510448,3111.5327657142866,833.3333333333334,0.0,0.0,48.027116666666416,3861.5327657142866,612.3852305066665,0.0,1,0.0,-302.97745060980645,0.0,True,612.3852305066665
2025-05-14,1,2025-05-14 00:10:00,558.31245,0.0,0.4248,0.4248,570.40935,0.0,598.0766833333333,21,1431.4100166666667,833.3333333333334,0.0,4611.532765714286,4308.55531510448,3861.5327657142866,833.3333333333334,0.0,0.0,39.76423333333332,4611.532765714286,608.06297508,0.0,1,0.0,-302.97745060980645,0.0,True,608.06297508
2025-05-14,2,2025-05-14 00:20:00,570.64,0.0,0.4245,0.4245,606.6066666666667,0.0,646.9749999999999,21,1480.3083333333334,833.3333333333334,0.0,5361.532765714286,5058.55531510448,4611.532765714286,833.3333333333334,0.0,0.0,76.33500000000004,5361.532765714286,628.3908875,0.0,1,0.0,-302.97745060980645,0.0,True,628.3908875
2025-05-14,3,2025-05-14 00:30:00,571.8584500000001,0.0,0.4269,0.4269,639.6017666666667,0.0,677.6855666666668,21,1511.0189,833.3333333333334,0.0,6111.532765714286,5808.55531510448,5361.532765714286,833.3333333333334,0.0,0.0,105.8271166666666,6111.532765714286,645.05396841,0.0,1,0.0,-302.97745060980645,0.0,True,645.05396841
2025-05-14,4,2025-05-14 00:40:00,572.0400833333333,0.0,0.4272,0.4272,632.5542333333334,0.0,658.5971333333334,21,1491.9304666666667,833.3333333333334,0.0,6861.532765714286,6558.55531510448,6111.532765714286,833.3333333333334,0.0,0.0,86.55705,6861.532765714286,637.3526953600001,0.0,1,0.0,-302.97745060980645,0.0,True,637.3526953600001
2025-05-14,5,2025-05-14 00:50:00,572.845,0.0,0.4271,0.4271,598.1316666666667,0.0,619.5333333333332,21,1452.8666666666666,833.3333333333334,0.0,7611.532765714286,7308.55531510448,6861.532765714286,833.3333333333334,0.0,0.0,46.68833333333316,7611.532765714286,620.5193533333332,0.0,1,0.0,-302.97745060980645,0.0,True,620.5193533333332
2025-05-14,6,2025-05-14 01:00:00,566.3505333333334,0.0,0.4285,0.4285,581.6155,0.0,608.6593833333333,21,1441.9927166666666,833.3333333333334,0.0,8361.532765714286,8058.55531510448,7611.532765714286,833.3333333333334,0.0,0.0,42.30884999999989,8361.532765714286,617.8938790916667,0.0,1,0.0,-302.97745060980645,0.0,True,617.8938790916667
2025-05-14,7,2025-05-14 01:10:00,566.0904833333333,0.0,0.4311,0.4311,576.99085,0.0,605.2526,21,605.2526,0.0,0.0,8361.532765714286,8058.55531510448,8361.532765714286,39.16211666666675,0.0,0.0,0.0,8396.778670714286,260.92439586,0.0,1,0.0,-302.97745060980645,0.0,True,260.92439586
2025-05-14,8,2025-05-14 01:20:00,577.0583333333333,0.0,0.4302,0.4302,579.8983333333333,0.0,609.3033333333334,21,609.3033333333334,0.0,0.0,8361.532765714286,8058.55531510448,8396.778670714286,32.24500000000012,0.0,0.0,0.0,8425.799170714286,262.12229400000007,0.0,1,0.0,-302.97745060980645,0.0,True,262.12229400000007
2025-05-14,9,2025-05-14 01:30:00,590.7356,0.0,0.4279,0.4279,595.3538166666666,0.0,607.8078166666666,21,1441.14115,833.3333333333334,0.0,9111.532765714286,8808.55531510448,8425.799170714286,833.3333333333334,0.0,0.0,17.072216666666577,9175.799170714286,616.6642980849999,0.0,1,0.0,-302.97745060980645,0.0,True,616.6642980849999
2025-05-14,10,2025-05-14 01:40:00,600.7892,0.0,0.4312,0.4312,606.2960166666667,0.0,624.2583500000001,21,624.2583500000001,0.0,0.0,9111.532765714286,8808.55531510448,9175.799170714286,23.469150000000013,0.0,0.0,0.0,9196.921405714287,269.18020052,0.0,1,0.0,-302.97745060980645,0.0,True,269.18020052
2025-05-14,11,2025-05-14 01:50:00,600.4916666666667,0.0,0.4333,0.4333,597.82,0.0,612.1600000000002,21,612.1600000000002,0.0,0.0,9111.532765714286,8808.55531510448,9196.921405714287,11.668333333333521,0.0,0.0,0.0,9207.422905714287,265.2489280000001,0.0,1,0.0,-302.97745060980645,0.0,True,265.2489280000001
2025-05-14,12,2025-05-14 02:00:00,588.8180833333333,0.0,0.4311,0.4311,574.4107333333333,0.0,580.0678166666664,21,580.0678166666664,0.0,0.0,9111.532765714286,8808.55531510448,9207.422905714287,0.0,8.750266666666903,0.0,0.0,9197.70038719577,250.06723576499988,0.0,1,0.0,-302.97745060980645,0.0,True,250.06723576499988
2025-05-14,13,2025-05-14 02:10:00,590.4891333333334,0.0,0.4293,0.4293,583.6969333333333,0.0,597.8600166666665,21,1431.19335,833.3333333333334,0.0,9861.532765714286,9558.55531510448,9197.70038719577,833.3333333333334,0.0,0.0,7.370883333333268,9947.70038719577,614.411305155,0.0,1,0.0,-302.97745060980645,0.0,True,614.411305155
2025-05-14,14,2025-05-14 02:20:00,603.7833333333333,0.0,0.4324,0.4324,614.505,0.0,639.9950000000001,21,639.9950000000001,0.0,0.0,9861.532765714286,9558.55531510448,9947.70038719577,36.211666666666815,0.0,0.0,0.0,9980.29088719577,276.73383800000005,0.0,1,0.0,-302.97745060980645,0.0,True,276.73383800000005
2025-05-14,15,2025-05-14 02:30:00,601.3509,0.0,0.4367,0.4367,609.21365,0.0,631.7076833333335,21,631.7076833333335,0.0,0.0,9861.532765714286,9558.55531510448,9980.29088719577,30.35678333333351,0.0,0.0,0.0,10007.61199219577,275.86674531166676,0.0,1,0.0,-302.97745060980645,0.0,True,275.86674531166676
2025-05-14,16,2025-05-14 02:40:00,585.3291166666667,0.0,0.4348,0.4348,600.7457499999999,0.0,622.8037333333332,21,622.8037333333332,0.0,0.0,9861.532765714286,9558.55531510448,10007.61199219577,37.47461666666652,0.0,0.0,0.0,10041.339147195771,270.7950632533333,0.0,1,0.0,-302.97745060980645,0.0,True,270.7950632533333
2025-05-14,17,2025-05-14 02:50:00,575.5583333333333,0.0,0.4335,0.4335,607.3583333333333,0.0,632.2483333333332,21,632.2483333333332,0.0,0.0,9861.532765714286,9558.55531510448,10041.339147195771,56.68999999999994,0.0,0.0,0.0,10092.360147195772,274.07965249999995,0.0,1,0.0,-302.97745060980645,0.0,True,274.07965249999995
2025-05-14,18,2025-05-14 03:00:00,590.4943666666667,0.0,0.4357,0.4357,610.3996166666667,0.0,635.0331166666667,21,635.0331166666667,0.0,0.0,9861.532765714286,9558.55531510448,10092.360147195772,44.53875000000005,0.0,0.0,0.0,10132.445022195772,276.6839289316667,0.0,1,0.0,-302.97745060980645,0.0,True,276.6839289316667
2025-05-14,19,2025-05-14 03:10:00,604.44305,0.0,0.4374,0.4374,597.1081666666666,0.00018809523809523807,625.1189047619047,21,625.1189047619047,0.0,0.0,9861.532765714286,9558.55531510448,10132.445022195772,20.675854761904702,0.0,0.0,0.0,10151.053291481487,273.4270089428571,0.0,1,0.0,-302.97745060980645,0.0,True,273.4270089428571
2025-05-14,20,2025-05-14 03:20:00,609.405,0.0,0.4371,0.4371,585.3416666666667,0.0,597.4649999999999,21,597.4649999999999,0.0,0.0,9861.532765714286,9558.55531510448,10151.053291481487,0.0,11.940000000000055,0.0,0.0,10137.78662481482,261.15195149999994,0.0,1,0.0,-302.97745060980645,0.0,True,261.15195149999994
2025-05-14,21,2025-05-14 03:30:00,622.5558833333333,0.0,0.4356,0.4356,602.5247166666667,0.0,617.5363833333333,21,617.5363833333333,0.0,0.0,9861.532765714286,9558.55531510448,10137.78662481482,0.0,5.019499999999994,0.0,0.0,10132.209402592598,268.99884858,0.0,1,0.0,-302.97745060980645,0.0,True,268.99884858
2025-05-14,22,2025-05-14 03:40:00,645.4090333333334,0.0019,0.4353,0.4353,602.3921,0.0028785714285714287,629.6211976190476,21,629.6211976190476,0.0,0.0,9861.532765714286,9558.55531510448,10132.209402592598,0.0,15.785935714285756,0.0,0.0,10114.66947402117,274.07410732357147,0.0,1,0.0,-302.97745060980645,0.0,True,274.07410732357147
2025-05-14,23,2025-05-14 03:50:00,652.61,0.0,0.436,0.436,587.165,0.0,610.0999999999998,21,610.0999999999998,0.0,0.0,9861.532765714286,9558.55531510448,10114.66947402117,0.0,42.51000000000022,0.0,0.0,10067.436140687836,266.0035999999999,0.0,1,0.0,-302.97745060980645,0.0,True,266.0035999999999
2025-05-14,24,2025-05-14 04:00:00,616.1476166666666,0.0,0.4378,0.4378,604.3506333333333,0.0,630.2890833333333,21,630.2890833333333,0.0,0.0,9861.532765714286,9558.55531510448,10067.436140687836,14.141466666666702,0.0,0.0,0.0,10080.163460687836,275.94056068333333,0.0,1,0.0,-302.97745060980645,0.0,True,275.94056068333333
2025-05-14,25,2025-05-14 04:10:00,586.0492,0.026583333333333334,0.4401,0.4401,615.7558,0.04008809523809524,643.4775452380953,21,643.4775452380953,0.0,0.0,9861.532765714286,9558.55531510448,10080.163460687836,57.45492857142858,0.0,0.0,0.0,10131.872896402121,283.19446765928575,0.0,1,0.0,-302.97745060980645,0.0,True,283.19446765928575
2025-05-14,26,2025-05-14 04:20:00,589.415,0.0,0.4389,0.4389,607.75,0.0,643.58,21,643.58,0.0,0.0,9861.532765714286,9558.55531510448,10131.872896402121,54.16500000000008,0.0,0.0,0.0,10180.62139640212,282.467262,0.0,1,0.0,-302.97745060980645,0.0,True,282.467262
2025-05-14,27,2025-05-14 04:30:00,610.21525,0.0,0.4364,0.4364,605.078,0.0,630.9985666666666,21,630.9985666666666,0.0,0.0,9861.532765714286,9558.55531510448,10180.62139640212,20.78331666666668,0.0,0.0,0.0,10199.326381402121,275.36777449333334,0.0,1,0.0,-302.97745060980645,0.0,True,275.36777449333334
