date,same_plan_initial_soc_kwh,planned_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost,ldr_final_soc_kwh,beta1_final_soc_kwh,beta0_final_soc_kwh
2025-05-31,8157.337011455027,32174.670913236867,0.0,0.0,0.0,32174.670913236867,32174.670913236867,32174.670913236867,7821.024188253969,7821.024188253969,7821.024188253969
2025-06-01,7821.024188253969,32660.86271403382,77611.90131150761,73078.78700099837,86377.4349531666,110272.76402554143,105739.6497150322,119038.29766720042,1200.0,1200.0,1200.0
2025-06-02,1200.0,38223.42815311086,43138.718515804765,41614.631315261475,57197.2957804626,81362.14666891562,79838.05946837233,95420.72393357346,1200.0,1200.0,1200.0
2025-06-03,1200.0,40302.58490782033,31074.090454012425,27779.23299084584,36513.14723492238,71376.67536183275,68081.81789866617,76815.73214274271,1200.0,1200.0,1200.0
2025-06-04,1200.0,43283.363111700426,11998.003249045258,12236.02949738448,17007.091827935845,55281.366360745684,55519.392609084905,60290.45493963627,1200.0,1200.0,1200.0
2025-06-05,1200.0,45735.393314228,5943.27239699685,8373.029099507075,8821.098763036447,51678.66571122485,54108.422413735076,54556.49207726445,1350.409707857143,1350.409707857143,1350.409707857143
2025-06-06,1350.409707857143,48047.52683848445,0.0,0.0,0.0,48047.52683848445,48047.52683848445,48047.52683848445,8214.39548261905,8214.39548261905,8214.39548261905
2025-06-07,8214.39548261905,47310.91518264466,0.0,0.0,0.0,47310.91518264466,47310.91518264466,47310.91518264466,8425.198697910053,8425.198697910053,8425.198697910053
2025-06-08,8425.198697910053,49660.67378271736,0.0,181.21856427143385,0.0,49660.67378271736,49841.89234698879,49660.67378271736,2238.737976878307,2238.737976878307,2238.737976878307
2025-06-09,2238.737976878307,51795.70165246425,0.0,1277.9393966452412,0.0,51795.70165246425,53073.641049109494,51795.70165246425,2453.0379471693145,2453.0379471693145,2453.0379471693145
2025-06-10,2453.0379471693145,52062.366991169845,0.0,230.12356471071428,0.0,52062.366991169845,52292.49055588056,52062.366991169845,2271.4100901587276,2271.4100901587276,2271.4100901587276
2025-06-11,2271.4100901587276,52363.15880179445,5411.03261869819,6913.787426596507,2675.776479291988,57774.19142049264,59276.94622839096,55038.93528108644,2455.5520034920614,2455.5520034920614,2455.5520034920614
2025-06-12,2455.5520034920614,53122.511503169226,0.0,125.3326202571418,0.0,53122.511503169226,53247.84412342637,53122.511503169226,2809.5539324338597,2809.5539324338597,2809.5539324338597
2025-06-13,2809.5539324338597,53218.05793286822,0.0,0.0,0.0,53218.05793286822,53218.05793286822,53218.05793286822,8994.668221560847,8994.668221560847,8994.668221560847
2025-06-14,8994.668221560847,50054.09630192256,0.0,0.0,0.0,50054.09630192256,50054.09630192256,50054.09630192256,8578.340804444446,8578.340804444446,8578.340804444446
2025-06-15,8578.340804444446,49679.647225687615,0.0,137.23506047738388,0.0,49679.647225687615,49816.882286165,49679.647225687615,2559.8354955555574,2559.8354955555574,2559.8354955555574
2025-06-16,2559.8354955555574,53189.291542637766,18.891070714286364,222.1354034714281,18.891070714286364,53208.18261335205,53411.4269461092,53208.18261335205,2632.4088839153433,2632.4088839153433,2632.4088839153433
2025-06-17,2632.4088839153433,53204.89836574508,1014.4931260214903,3288.4264197869065,173.50292321428557,54219.39149176657,56493.324785531986,53378.401288959365,2099.8122987037027,2099.8122987037027,2099.8122987037027
2025-06-18,2099.8122987037027,53958.01969092748,0.0,7.90313742857191,0.0,53958.01969092748,53965.92282835605,53958.01969092748,2620.590674391534,2620.590674391534,2620.590674391534
2025-06-19,2620.590674391534,52799.20732554637,378.3488736785737,705.0910228297626,378.3488736785737,53177.55619922494,53504.298348376135,53177.55619922494,2752.5591291798946,2752.5591291798946,2752.5591291798946
2025-06-20,2752.5591291798946,52199.63982671566,0.0,0.0,0.0,52199.63982671566,52199.63982671566,52199.63982671566,9034.849377566135,9034.849377566135,9034.849377566135
2025-06-21,9034.849377566135,48514.89622224893,0.0,0.0,0.0,48514.89622224893,48514.89622224893,48514.89622224893,9220.242332989419,9220.242332989419,9220.242332989419
2025-06-22,9220.242332989419,47751.68348802044,44.75795580237967,51.654243883333024,44.75795580237967,47796.44144382282,47803.337731903775,47796.44144382282,2444.5764519047625,2444.5764519047625,2444.5764519047625
2025-06-23,2444.5764519047625,49495.472498745,287.76160265238,307.1991257190474,29.714568195236758,49783.234101397386,49802.67162446405,49525.18706694024,2110.929102460316,2110.929102460316,2110.929102460316
2025-06-24,2110.929102460316,48204.05310170723,16180.861518219415,18237.320778086632,17794.25894171703,64384.91461992664,66441.37387979386,65998.31204342426,1711.6067315199955,1807.8665433068793,1550.676281402117
2025-06-25,1711.6067315199955,48188.05735380424,307.4235906476213,1858.9680949190506,307.4235906476213,48495.48094445186,50047.02544872329,48495.48094445186,1810.0637126984104,1880.856067195765,1810.0637126984104
2025-06-26,1810.0637126984104,47696.365213506986,921.6001222214259,2225.0996372621075,921.6001222214259,48617.96533572841,49921.464850769094,48617.96533572841,1707.421939788362,1707.421939788362,1707.421939788362
2025-06-27,1707.421939788362,47231.114912765515,0.0,0.0,0.0,47231.114912765515,47231.114912765515,47231.114912765515,8306.732146640214,8306.732146640214,8306.732146640214
2025-06-28,8306.732146640214,43857.25178244298,0.0,0.0,0.0,43857.25178244298,43857.25178244298,43857.25178244298,8108.596814338626,8108.596814338626,8108.596814338626
2025-06-29,8108.596814338626,44238.55703663282,0.0,1835.1749025662384,0.0,44238.55703663282,46073.73193919905,44238.55703663282,1727.9826520105817,1857.4482049206345,1727.9826520105817
2025-06-30,1727.9826520105817,47582.88728263392,441.54889515714245,3269.357152724999,441.54889515714245,48024.43617779107,50852.24443535892,48024.43617779107,1408.5722893121697,1451.093717883598,1408.5722893121697
2025-07-01,1408.5722893121697,48024.583445562,30200.75722485016,29440.441522913472,30841.45848021929,78225.34067041216,77465.02496847547,78866.04192578129,1200.0,1200.0,1200.0
2025-07-02,1200.0,48512.129513868975,21318.51479650164,24487.21325821142,18646.358016147617,69830.64431037061,72999.34277208039,67158.48753001659,1200.0,1200.0,1200.0
2025-07-03,1200.0,48790.272084439486,26721.85679004636,24569.64599480638,32486.68868487295,75512.12887448585,73359.91807924586,81276.96076931243,1340.7895757142858,1340.7895757142858,1340.7895757142858
2025-07-04,1340.7895757142858,50506.59318639696,0.0,0.0,0.0,50506.59318639696,50506.59318639696,50506.59318639696,6489.82629510582,6489.82629510582,6489.82629510582
2025-07-05,6489.82629510582,49067.24152710542,0.0,0.0,0.0,49067.24152710542,49067.24152710542,49067.24152710542,7120.676891164024,7120.676891164024,7120.676891164024
2025-07-06,7120.676891164024,49471.387500386976,13172.361505579422,12277.166280360834,16005.631439902781,62643.7490059664,61748.55378074781,65477.01894028976,1279.6003388095241,1279.6003388095241,1279.6003388095241
2025-07-07,1279.6003388095241,54044.82157711387,413.2472518964295,369.5977688607149,43.482381238095556,54458.0688290103,54414.41934597459,54088.303958351964,1748.3439191798934,1748.3439191798934,1748.3439191798934
2025-07-08,1748.3439191798934,54157.892153451074,53.37280950833401,2295.609602639288,53.37280950833401,54211.26496295941,56453.501756090365,54211.26496295941,2231.355098915346,2325.400298386242,2231.355098915346
2025-07-09,2231.355098915346,53632.393644926175,209.3418511904762,1221.288819733329,209.3418511904762,53841.73549611665,54853.682464659505,53841.73549611665,2528.7588618518507,2528.7588618518507,2528.7588618518507
2025-07-10,2528.7588618518507,53871.91351371922,0.0,396.9373304761898,0.0,53871.91351371922,54268.85084419541,53871.91351371922,2424.4332551322746,2424.4332551322746,2424.4332551322746
2025-07-11,2424.4332551322746,53305.0143422422,0.0,0.0,0.0,53305.0143422422,53305.0143422422,53305.0143422422,8883.825228597885,8883.825228597885,8883.825228597885
2025-07-12,8883.825228597885,50426.23220220705,0.0,0.0,0.0,50426.23220220705,50426.23220220705,50426.23220220705,8666.756952989417,8666.756952989417,8666.756952989417
2025-07-13,8666.756952989417,50753.08961505495,171.1228322523808,265.27435741547674,171.1228322523808,50924.212447307335,51018.363972470426,50924.212447307335,2379.216446878308,2379.216446878308,2379.216446878308
2025-07-14,2379.216446878308,52571.08113863648,0.0,626.4026151357134,0.0,52571.08113863648,53197.48375377219,52571.08113863648,2292.5203701587316,2292.5203701587316,2292.5203701587316
2025-07-15,2292.5203701587316,52513.28226622795,162.08835041190468,742.7691299702246,0.0,52675.370616639855,53256.05139619818,52513.28226622795,2796.4469997883566,2796.4469997883566,2796.4469997883566
2025-07-16,2796.4469997883566,51538.08024374684,460.390707783332,1869.254616928918,460.390707783332,51998.47095153017,53407.33486067576,51998.47095153017,2544.773298994707,2544.773298994707,2544.773298994707
2025-07-17,2544.773298994707,51424.32553947714,1021.0054180338986,3264.9859462712834,38.8336587416666,52445.33095751104,54689.311485748425,51463.159198218804,2413.6911133333338,2413.6911133333338,2413.6911133333338
2025-07-18,2413.6911133333338,51615.71104433253,0.0,0.0,0.0,51615.71104433253,51615.71104433253,51615.71104433253,9032.125176190477,9032.125176190477,9032.125176190477
2025-07-19,9032.125176190477,48400.83702742905,0.0,0.0,0.0,48400.83702742905,48400.83702742905,48400.83702742905,8650.806122248676,8650.806122248676,8650.806122248676
2025-07-20,8650.806122248676,48271.13989431421,210.0250721773796,709.5376547380914,210.0250721773796,48481.16496649159,48980.67754905231,48481.16496649159,2518.1962242592585,2518.1962242592585,2518.1962242592585
2025-07-21,2518.1962242592585,51347.563216567345,86.0904709916683,1989.074935301191,39.04005650000055,51433.65368755901,53336.63815186854,51386.60327306735,2652.8346878306857,2652.8346878306857,2652.8346878306857
2025-07-22,2652.8346878306857,51504.76060255105,2023.5641991663808,2930.11499311072,181.89512357142888,53528.32480171743,54434.87559566177,51686.65572612247,2376.5542083862424,2376.5542083862424,2376.5542083862424
2025-07-23,2376.5542083862424,51017.50227249157,0.0,4394.832524771573,0.0,51017.50227249157,55412.334797263145,51017.50227249157,2048.0287166402118,2048.0287166402118,2048.0287166402118
2025-07-24,2048.0287166402118,51222.40127810508,436.4126800792573,3976.531977965182,0.0,51658.813958184335,55198.93325607026,51222.40127810508,1993.3049020195122,2279.0613257936498,1887.0416391005292
2025-07-25,1993.3049020195122,50931.94775478156,0.0,0.0,0.0,50931.94775478156,50931.94775478156,50931.94775478156,8402.887368915344,8402.887368915344,8402.887368915344
2025-07-26,8402.887368915344,47486.7511899662,0.0,0.0,0.0,47486.7511899662,47486.7511899662,47486.7511899662,8078.67556515873,8078.67556515873,8078.67556515873
2025-07-27,8078.67556515873,47703.614121871884,0.0,7462.783288472385,0.0,47703.614121871884,55166.39741034427,47703.614121871884,1900.6837252910032,1912.7003284656062,1900.6837252910032
2025-07-28,1900.6837252910032,50269.37878053413,13625.87443394283,12711.317154728556,16662.983861492252,63895.25321447696,62980.69593526269,66932.36264202638,1330.3476265079364,1395.6303619576722,1330.3476265079364
2025-07-29,1330.3476265079364,51220.2351408333,1943.7180615076943,6360.329831385803,802.9814937142002,53163.95320234099,57580.5649722191,52023.2166345475,1620.839050952381,1726.702868412698,1620.839050952381
2025-07-30,1620.839050952381,51235.68672888738,155.85312018690587,3866.6712214505305,155.85312018690587,51391.53984907428,55102.35795033791,51391.53984907428,1783.7214232539607,1872.9295441005268,1783.7214232539607
2025-07-31,1783.7214232539607,51222.29336924145,673.47664545,3063.3104877462038,673.47664545,51895.77001469145,54285.603856987655,51895.77001469145,1748.8879323063313,1751.1627182275126,1748.8879323063313
2025-08-01,1748.8879323063313,51548.321082041,0.0,0.0,0.0,51548.321082041,51548.321082041,51548.321082041,8330.869271878308,8330.869271878308,8330.869271878308
2025-08-02,8330.869271878308,47929.82495431123,0.0,0.0,0.0,47929.82495431123,47929.82495431123,47929.82495431123,8159.119865185184,8159.119865185184,8159.119865185184
2025-08-03,8159.119865185184,47378.348361837154,2219.6323870631395,2496.871222192908,2219.6323870631395,49597.98074890029,49875.21958403006,49597.98074890029,1350.2766426984126,1350.2766426984126,1350.2766426984126
2025-08-04,1350.2766426984126,49729.16616947178,0.0,455.1176691309537,0.0,49729.16616947178,50184.28383860273,49729.16616947178,1576.759671931216,1578.9658967989408,1576.759671931216
2025-08-05,1576.759671931216,48484.51015252281,91.2629066988101,271.7907894750045,91.2629066988101,48575.77305922162,48756.30094199781,48575.77305922162,1519.9175355820087,1519.9175355820087,1519.9175355820087
2025-08-06,1519.9175355820087,47388.01610723784,4384.529705369636,5758.464747955953,4877.406897785909,51772.54581260747,53146.48085519379,52265.423005023746,1322.720769444444,1607.8466424603162,1322.720769444444
2025-08-07,1322.720769444444,47112.25478711561,656.0874551440464,1168.1742449440421,656.0874551440464,47768.342242259656,48280.429032059656,47768.342242259656,1771.6675329365069,1771.6675329365069,1771.6675329365069
2025-08-08,1771.6675329365069,45860.733516972934,0.0,0.0,0.0,45860.733516972934,45860.733516972934,45860.733516972934,8443.942517962967,8443.942517962967,8443.942517962967
2025-08-09,8443.942517962967,42273.37151954262,0.0,0.0,0.0,42273.37151954262,42273.37151954262,42273.37151954262,8074.012321746037,8074.012321746037,8074.012321746037
2025-08-10,8074.012321746037,42249.74663957102,856.2467267392815,1827.308546309524,856.2467267392815,43105.9933663103,44077.05518588055,43105.9933663103,1518.383266031747,1535.6008782275144,1518.383266031747
2025-08-11,1518.383266031747,45601.5350602675,822.4325556416657,1945.9153741790067,822.4325556416657,46423.96761590917,47547.45043444651,46423.96761590917,1457.4575001322767,1478.470198544975,1457.4575001322767
2025-08-12,1457.4575001322767,45525.83902366937,5532.623832603418,5144.12390563159,6559.442989851268,51058.46285627279,50669.96292930096,52085.282013520635,1614.70711473545,1698.152717910053,1614.70711473545
2025-08-13,1614.70711473545,45969.880778757346,225.13145958214153,1634.9900027321958,225.13145958214153,46195.012238339485,47604.87078148954,46195.012238339485,1923.72715224868,2011.9048843915346,1923.72715224868
2025-08-14,1923.72715224868,45508.613110695245,1158.5920227020936,6789.316509380954,1158.5920227020936,46667.205133397336,52297.9296200762,46667.205133397336,1699.7250395502642,1757.323748544973,1699.7250395502642
2025-08-15,1699.7250395502642,45820.76212302762,0.0,0.0,0.0,45820.76212302762,45820.76212302762,45820.76212302762,8188.923146005291,8188.923146005291,8188.923146005291
2025-08-16,8188.923146005291,42828.956381689844,0.0,0.0,0.0,42828.956381689844,42828.956381689844,42828.956381689844,8157.706111349209,8157.706111349209,8157.706111349209
2025-08-17,8157.706111349209,42725.17927862086,869.3407672214292,2496.1485227273934,869.3407672214292,43594.52004584229,45221.327801348256,43594.52004584229,1595.1254908201074,1595.3384272486794,1595.1254908201074
2025-08-18,1595.1254908201074,45664.614959238344,564.5572742273836,2629.535320670226,564.5572742273836,46229.17223346573,48294.15027990857,46229.17223346573,1718.5070663492068,1718.5070663492068,1718.5070663492068
2025-08-19,1718.5070663492068,45477.67653887028,1451.2041533988054,3007.7332432642215,1451.2041533988054,46928.880692269086,48485.4097821345,46928.880692269086,1675.5481622751315,1675.5481622751315,1675.5481622751315
2025-08-20,1675.5481622751315,45223.09589029389,26761.65044905302,24562.96397677689,28216.418301619415,71984.74633934691,69786.05986707078,73439.5141919133,1451.4961292328048,1626.238171560848,1451.4961292328048
2025-08-21,1451.4961292328048,45885.52973647579,4.575436683334362,1700.665660958336,4.575436683334362,45890.10517315913,47586.19539743413,45890.10517315913,1854.6084254497391,1889.99117272487,1854.6084254497391
2025-08-22,1854.6084254497391,45594.40200254727,0.0,0.0,0.0,45594.40200254727,45594.40200254727,45594.40200254727,8212.214524867724,8212.214524867724,8212.214524867724
2025-08-23,8212.214524867724,42959.286488958576,0.0,0.0,0.0,42959.286488958576,42959.286488958576,42959.286488958576,8190.943389126985,8190.943389126985,8190.943389126985
2025-08-24,8190.943389126985,43372.17783594631,726.8475188812586,2832.4371425082863,789.3230281070374,44099.02535482757,46204.6149784546,44161.50086405335,1436.9032693386248,1856.4474903703695,1436.9032693386248
2025-08-25,1436.9032693386248,47023.17726682485,8844.980882212485,9367.855138174999,12934.741436963082,55868.158149037336,56391.03240499985,59957.91870378793,1506.0679670899463,1697.5348427513231,1506.0679670899463
2025-08-26,1506.0679670899463,47932.231837809064,192.03812706190539,1478.4521965654717,192.03812706190539,48124.26996487097,49410.684034374535,48124.26996487097,1990.9570208730154,1990.9570208730154,1990.9570208730154
2025-08-27,1990.9570208730154,47876.15642873262,4.971680100000084,1654.101782728569,4.971680100000084,47881.12810883262,49530.25821146119,47881.12810883262,1553.5300987830672,1772.0978953439137,1553.5300987830672
2025-08-28,1553.5300987830672,47901.883288800476,2977.239846299999,5056.588723707758,3427.478757118646,50879.123135100475,52958.47201250823,51329.36204591912,1661.0841342394053,1896.5052446560824,1566.1286203174602
2025-08-29,1661.0841342394053,48554.97340221658,0.0,0.0,0.0,48554.97340221658,48554.97340221658,48554.97340221658,8100.801212513226,8100.801212513226,8100.801212513226
2025-08-30,8100.801212513226,45559.901188587784,0.0,0.0,0.0,45559.901188587784,45559.901188587784,45559.901188587784,7630.780521481483,7630.780521481483,7630.780521481483
2025-08-31,7630.780521481483,45545.32857243524,336.09424285952616,872.1863350273827,336.09424285952616,45881.42281529476,46417.514907462624,45881.42281529476,1937.2578194708979,1937.2578194708979,1937.2578194708979
2025-09-01,1937.2578194708979,48354.27523651198,0.0,0.0,0.0,48354.27523651198,48354.27523651198,48354.27523651198,5356.639997566134,5356.639997566134,5356.639997566134
2025-09-02,5356.639997566134,44835.69017826763,0.0,0.0,0.0,44835.69017826763,44835.69017826763,44835.69017826763,4779.675018492061,4779.675018492061,4779.675018492061
2025-09-03,4779.675018492061,43450.845085259134,0.0,328.36801364642906,0.0,43450.845085259134,43779.213098905566,43450.845085259134,4091.083492724867,4091.083492724867,4091.083492724867
2025-09-04,4091.083492724867,42288.67774089248,0.0,403.98999234285725,0.0,42288.67774089248,42692.66773323534,42288.67774089248,3649.647251216929,3649.647251216929,3649.647251216929
2025-09-05,3649.647251216929,40721.75503660498,0.0,0.0,0.0,40721.75503660498,40721.75503660498,40721.75503660498,9114.737533597883,9114.737533597883,9114.737533597883
2025-09-06,9114.737533597883,36614.312785004215,0.0,0.0,0.0,36614.312785004215,36614.312785004215,36614.312785004215,8870.529803597885,8870.529803597885,8870.529803597885
2025-09-07,8870.529803597885,35536.11049438472,0.0,272.7414570904774,0.0,35536.11049438472,35808.8519514752,35536.11049438472,2105.989105396825,2120.6984440211645,2105.989105396825
2025-09-08,2105.989105396825,37423.78494024519,11727.043738760534,11884.32908279207,15962.886667116305,49150.828679005725,49308.11402303726,53386.671607361495,1200.0,1343.3342341005311,1200.0
2025-09-09,1200.0,38626.79145257158,2841.8433833349204,3769.195092855951,3004.540660560561,41468.6348359065,42395.986545427535,41631.33211313214,1325.5887944179892,1429.5157617989432,1325.5887944179892
2025-09-10,1325.5887944179892,38708.51290513804,17988.75353187519,16626.869755351676,20164.482795103657,56697.26643701323,55335.38266048972,58872.9957002417,1330.9490388359786,1330.9490388359786,1330.9490388359786
2025-09-11,1330.9490388359786,39022.836686627204,408.8642151528686,1534.0972328974763,408.8642151528686,39431.700901780074,40556.93391952468,39431.700901780074,1498.7252308465609,1498.7252308465609,1498.7252308465609
2025-09-12,1498.7252308465609,38716.50230769231,0.0,0.0,0.0,38716.50230769231,38716.50230769231,38716.50230769231,7531.9089802910075,7531.9089802910075,7531.9089802910075
2025-09-13,7531.9089802910075,36228.383759889315,0.0,0.0,0.0,36228.383759889315,36228.383759889315,36228.383759889315,7613.170331164021,7613.170331164021,7613.170331164021
2025-09-14,7613.170331164021,36283.65237760327,5614.319951450374,5512.469901649521,5927.142072424204,41897.97232905364,41796.12227925279,42210.794450027475,1218.129109285714,1218.129109285714,1218.129109285714
2025-09-15,1218.129109285714,40048.60152916699,945.0490988086648,2945.9450028828105,849.9893487190403,40993.65062797566,42994.546532049804,40898.59087788603,1368.6513168253966,1384.1025443386238,1368.6513168253966
2025-09-16,1368.6513168253966,39369.110436189556,2027.5163550458387,3818.16523086112,1790.3083746208401,41396.626791235394,43187.27566705068,41159.4188108104,1200.0,1200.0,1200.0
2025-09-17,1200.0,39999.54333826285,1456.9263420129892,1932.860323894443,1894.457020517747,41456.46968027583,41932.40366215729,41894.00035878059,1200.0,1200.0,1200.0
2025-09-18,1200.0,40091.29005504202,1548.8388074890472,2383.2682383188026,1548.8388074890472,41640.12886253107,42474.558293360824,41640.12886253107,1488.9534678306868,1488.9534678306868,1488.9534678306868
2025-09-19,1488.9534678306868,40392.86302199049,0.0,0.0,0.0,40392.86302199049,40392.86302199049,40392.86302199049,8143.921073068778,8143.921073068778,8143.921073068778
2025-09-20,8143.921073068778,37591.08975951596,0.0,0.0,0.0,37591.08975951596,37591.08975951596,37591.08975951596,8035.209214550267,8035.209214550267,8035.209214550267
2025-09-21,8035.209214550267,38274.38569030832,583.5945742961542,1508.4494225710423,594.0652471976819,38857.98026460448,39782.835112879366,38868.450937506,1447.699773941799,1454.6999038888896,1447.699773941799
2025-09-22,1447.699773941799,41368.37227006692,889.8288893413478,2012.4847676965114,977.2492135831981,42258.201159408265,43380.85703776343,42345.62148365012,1267.2168214285716,1267.2168214285716,1267.2168214285716
2025-09-23,1267.2168214285716,42102.59352095703,3740.1302565085193,4319.770739219052,4636.088807627916,45842.72377746555,46422.36426017608,46738.682328584946,1457.8053405555563,1457.8053405555563,1457.8053405555563
2025-09-24,1457.8053405555563,42755.41640059034,720.8067778077618,1397.7751120961361,720.8067778077618,43476.2231783981,44153.19151268647,43476.2231783981,1687.8646425132279,1687.8646425132279,1687.8646425132279
2025-09-25,1687.8646425132279,42940.10588915973,0.0,1350.6640140805266,0.0,42940.10588915973,44290.76990324025,42940.10588915973,1391.8667591005303,1529.0931770899476,1391.8667591005303
2025-09-26,1391.8667591005303,43360.38847646056,0.0,0.0,0.0,43360.38847646056,43360.38847646056,43360.38847646056,8173.32381452381,8173.32381452381,8173.32381452381
2025-09-27,8173.32381452381,40303.172094929905,0.0,0.0,0.0,40303.172094929905,40303.172094929905,40303.172094929905,7902.258334841272,7902.258334841272,7902.258334841272
2025-09-28,7902.258334841272,40576.02767649765,39.44987083333338,1026.0014657571533,39.44987083333338,40615.477547330986,41602.0291422548,40615.477547330986,1576.5744660581988,1597.5254396031735,1576.5744660581988
2025-09-29,1576.5744660581988,44139.13777593303,130.69205974166707,698.5098741285703,130.69205974166707,44269.8298356747,44837.6476500616,44269.8298356747,1655.2911455555573,1711.2179444973558,1655.2911455555573
2025-09-30,1655.2911455555573,43979.428535368024,1226.7833523523932,3389.3929330520223,1820.9984764166961,45206.21188772042,47368.82146842005,45800.42701178472,1592.890841005292,1736.357579100529,1592.890841005292
2025-10-01,1592.890841005292,44456.529199677585,0.0,20.44755095238145,0.0,44456.529199677585,44476.97675062997,44456.529199677585,3573.389461190478,3573.389461190478,3573.389461190478
2025-10-02,3573.389461190478,41892.48636443665,0.0,167.2683717102603,0.0,41892.48636443665,42059.75473614691,41892.48636443665,3513.861646216931,3513.861646216931,3513.861646216931
2025-10-03,3513.861646216931,40877.717444898204,0.0,0.0,0.0,40877.717444898204,40877.717444898204,40877.717444898204,9433.923305370372,9433.923305370372,9433.923305370372
2025-10-04,9433.923305370372,37087.67393211725,0.0,0.0,0.0,37087.67393211725,37087.67393211725,37087.67393211725,8843.054093201055,8843.054093201055,8843.054093201055
2025-10-05,8843.054093201055,36815.52326750892,0.0,101.34986295476318,0.0,36815.52326750892,36916.87313046368,36815.52326750892,2423.944029100528,2423.944029100528,2423.944029100528
2025-10-06,2423.944029100528,38636.33901363712,0.0,605.6551330214307,0.0,38636.33901363712,39241.99414665855,38636.33901363712,1857.056391957673,1857.056391957673,1857.056391957673
2025-10-07,1857.056391957673,38292.46072261053,1439.9934206773796,1954.9091240371852,1439.9934206773796,39732.454143287905,40247.369846647714,39732.454143287905,1847.7112525132293,1847.7112525132293,1847.7112525132293
2025-10-08,1847.7112525132293,37405.869934077455,0.0,2363.619501982152,0.0,37405.869934077455,39769.48943605961,37405.869934077455,1393.9107603703708,1427.0726921693129,1393.9107603703708
2025-10-09,1393.9107603703708,38081.380134888415,1093.3875303199757,2122.2931227714307,1093.3875303199757,39174.76766520839,40203.673257659844,39174.76766520839,1492.6281659788365,1492.6281659788365,1492.6281659788365
2025-10-10,1492.6281659788365,38270.63727454355,0.0,0.0,0.0,38270.63727454355,38270.63727454355,38270.63727454355,8040.136295079368,8040.136295079368,8040.136295079368
2025-10-11,8040.136295079368,35359.60039780581,0.0,0.0,0.0,35359.60039780581,35359.60039780581,35359.60039780581,7896.932414920638,7896.932414920638,7896.932414920638
2025-10-12,7896.932414920638,35563.01443350573,376.2783438691864,1674.5771563011942,376.2783438691864,35939.29277737491,37237.59158980692,35939.29277737491,1206.3807857142856,1209.110710529102,1206.3807857142856
2025-10-13,1206.3807857142856,39168.625810279904,841.5359485842661,1696.7209274928252,638.997217263063,40010.16175886417,40865.34673777273,39807.62302754297,1399.749402857142,1399.749402857142,1399.749402857142
2025-10-14,1399.749402857142,39035.66763044799,6067.511731208642,6360.6546087026,7324.718146949874,45103.179361656636,45396.32223915059,46360.38577739787,1237.5308481481486,1311.9500968253972,1237.5308481481486
2025-10-15,1237.5308481481486,39628.78497763691,7160.52269187749,7613.910504777013,8355.511844201646,46789.3076695144,47242.695482413925,47984.29682183856,1426.695805502646,1508.5895568253977,1426.695805502646
2025-10-16,1426.695805502646,40066.8922015693,8948.101518384403,8914.64078615724,12435.943809387176,49014.99371995371,48981.53298772655,52502.83601095648,1613.6709761904758,1649.3861732539676,1613.6709761904758
2025-10-17,1613.6709761904758,40994.778700730196,0.0,0.0,0.0,40994.778700730196,40994.778700730196,40994.778700730196,8050.538518201057,8050.538518201057,8050.538518201057
2025-10-18,8050.538518201057,38480.55876916708,0.0,0.0,0.0,38480.55876916708,38480.55876916708,38480.55876916708,8130.572438730159,8130.572438730159,8130.572438730159
2025-10-19,8130.572438730159,38595.289680074966,6005.6638985743575,6128.9077102517795,8279.15725677338,44600.95357864932,44724.19739032674,46874.44693684835,1290.8946693915348,1347.6693005026461,1290.8946693915348
2025-10-20,1290.8946693915348,42467.49360766096,4916.108363325093,5079.61950748325,4916.108363325093,47383.601970986056,47547.11311514421,47383.601970986056,1200.0,1200.0,1200.0
2025-10-21,1200.0,43327.24718588966,3615.3891703414974,4677.060014795756,1809.6158997330563,46942.63635623116,48004.30720068542,45136.86308562272,1398.2866331745988,1398.2866331745988,1325.8545022751275
2025-10-22,1398.2866331745988,43689.22542777501,5592.516342351491,6350.994799637023,5592.516342351491,49281.7417701265,50040.220227412035,49281.7417701265,1309.395872724867,1430.458978544976,1309.395872724867
2025-10-23,1309.395872724867,44410.72543062388,0.0,649.6230769797578,0.0,44410.72543062388,45060.34850760364,44410.72543062388,1687.8899774867757,1687.8899774867757,1687.8899774867757
2025-10-24,1687.8899774867757,44356.926152849584,0.0,0.0,0.0,44356.926152849584,44356.926152849584,44356.926152849584,8028.298505158733,8028.298505158733,8028.298505158733
2025-10-25,8028.298505158733,41636.4648205635,0.0,0.0,0.0,41636.4648205635,41636.4648205635,41636.4648205635,7917.198672354496,7917.198672354496,7917.198672354496
2025-10-26,7917.198672354496,42094.436630065444,0.0,711.211395967665,0.0,42094.436630065444,42805.64802603311,42094.436630065444,1677.6167051058192,1712.196992380951,1677.6167051058192
2025-10-27,1677.6167051058192,45135.85058441878,1212.2439486899125,1959.47250674899,1212.2439486899125,46348.09453310869,47095.323091167775,46348.09453310869,1329.494115026454,1402.2170012698402,1329.494115026454
2025-10-28,1329.494115026454,45333.28353782624,0.0,370.5291224395838,0.0,45333.28353782624,45703.81266026582,45333.28353782624,1584.1856578306877,1594.7451525396834,1584.1856578306877
