date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination,cal_1_update_slot,cal_1_method,cal_1_accepted_search,cal_1_evaluations,cal_1_selected_score,cal_1_nit,cal_1_success,cal_1_termination,cal_2_update_slot,cal_2_method,cal_2_accepted_search,cal_2_evaluations,cal_2_selected_score,cal_2_nit,cal_2_success,cal_2_termination,cal_3_update_slot,cal_3_method,cal_3_accepted_search,cal_3_evaluations,cal_3_selected_score,cal_3_nit,cal_3_success,cal_3_termination
2025-04-26,M61218-S,1488.67223590435,1525.0670796447532,21,13500.256458830576,13391.12005134584,13281.983643861106,109.13640748473468,0.0,0.0,13391.12005134584,219.72416683639565,0.0,4,0.9643960999892442,1.0962794000006395,0,differential_evolution_staged_direct_search,True,12,-1230.1998048557869,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-777.523283968515,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-04-27,M61218-S,1525.0670796447532,1620.5586065159148,21,33529.337856546794,33982.461167597205,32875.62975342063,326.8540515630805,779.9773626134904,344.0415496605758,34326.50271725778,1187.0487744698962,669.0620843705259,4,0.9593277000021772,1.0952410000027155,0,differential_evolution_staged_direct_search,True,12,-4073.391608606147,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2589.3381679641625,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-670.8087116637345,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-04-28,M61218-S,1620.5586065159148,1975.172476117333,21,40720.78669008911,39738.45414878875,38034.83581649365,1342.9754367977312,360.6428954973656,0.0,39738.45414878875,4773.38076363714,493.13227870724734,4,0.8769049999973504,1.01550380000117,0,differential_evolution_staged_direct_search,True,22,-4453.398264124929,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2979.2782735750807,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-671.5626187251726,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-04-29,M61218-S,1975.172476117333,1933.2262182174625,21,34574.6511671978,34868.07617785146,33771.239104072665,401.7060315625679,695.1310422162252,0.0,34868.07617785146,1590.9012435455006,555.9739159256275,4,0.6575369000056526,0.8078626999995322,0,differential_evolution_staged_direct_search,True,17,-4145.571892542005,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3793.085658921256,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,102,-608.1263892146344,4,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-04-30,M61218-S,1933.2262182174625,1501.278084074074,21,33290.863767167466,32803.43236492633,32316.000962685182,487.431402241143,0.0,404.6437400583124,33208.07610498464,1151.101929420574,0.0,4,0.9642986999970162,1.1012695000026724,0,differential_evolution_staged_direct_search,True,17,-3621.2251471687314,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3535.465095499541,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-704.0577141665973,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-01,M61218-S,1501.278084074074,1210.8405,21,35018.927860082695,35086.77536530502,34515.31148274597,251.8081886683591,319.65569389068145,8984.162523238598,44070.937888543616,941.5513667188324,165.44041295483345,4,0.9672056999988854,1.102291700000933,0,differential_evolution_staged_direct_search,True,17,-4148.610713461981,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3022.8032979497234,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-701.9392339148321,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-02,M61218-S,1210.8405,1200.0,21,15061.987783720342,14950.789292342004,14638.588863989062,211.6994598656393,100.5009684873025,6637.114188860452,21587.90348120245,421.4401539348572,54.801771354655386,4,0.8816127000027336,1.0143166999987443,0,differential_evolution_staged_direct_search,True,17,-1506.6760698241746,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-4406.549703495182,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-317.8904682701668,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-03,M61218-S,1200.0,1216.2882212962963,21,14204.4969862562,14217.690742611374,13933.436912131578,135.53003706230888,148.72379341748652,7512.157072879309,21729.847815490684,258.77387810674776,81.09700279049378,4,0.9782052000009572,1.110576699997182,0,differential_evolution_staged_direct_search,True,22,-1428.4157440797094,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-3.5897886601721134,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-04,M61218-S,1216.2882212962963,1257.957,21,37104.122747352565,36072.44884671109,33940.545340833094,1581.7887032597346,550.1148026182628,7313.84620033252,43386.29504704361,5699.353853784562,284.71640536100347,4,0.9336932999940472,1.0723520000028657,0,differential_evolution_staged_direct_search,True,17,-4438.187247181339,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-4432.23290251614,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,173.35454344427092,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-05,M61218-S,1257.957,1230.6944999999998,21,38656.90801430227,37606.58334845812,35825.28788836405,1415.8100629691137,365.4853971249652,5386.830888062338,42993.41423652046,4430.752686551556,189.15994986153515,4,0.9364914000034332,1.0889153000025544,0,differential_evolution_staged_direct_search,True,17,-4452.9719625384105,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3491.5208405294115,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,405.33457859408566,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-06,M61218-S,1230.6944999999998,1200.0,21,33595.839792418,35215.30637818668,33341.82058986901,127.009601274496,1746.4761870431748,7927.234378097648,43142.54075628433,375.6262291987915,2172.098921041148,4,0.928961600002367,1.0732097000000067,0,differential_evolution_staged_direct_search,True,22,-3656.224780802175,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2737.524218169668,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,880.7958727486896,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-07,M61218-S,1200.0,1353.0849059848097,21,36315.737733845504,36932.66716945944,36119.829822478525,97.9539556834888,714.8833912974177,5591.919291268931,42524.58646072837,152.09061442772008,1022.2842718395792,4,0.9796464000028208,1.1338739000057103,0,differential_evolution_staged_direct_search,True,12,-4148.622209699611,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2985.022528359272,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,502.6019643792107,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-08,M61218-S,1353.0849059848097,2690.1396155026614,21,42019.14240494895,40527.26368187087,39035.38495879279,1491.878723078078,0.0,556.4308677666662,41083.694549637534,5985.263833630126,0.0,4,0.9002807000069879,1.0373926000029314,0,differential_evolution_staged_direct_search,True,17,-4454.308225980993,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3059.904826603629,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,767.0439770029242,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-09,M61218-S,2690.1396155026614,3157.1662758424472,21,16474.726478225675,16339.587207912016,16204.44793559836,135.13927131365838,9.99998906792143e-07,267.3859096913661,16606.973117603382,238.7367089349933,8.362593299817221e-07,4,0.9742147999932058,1.1062999999994645,0,differential_evolution_staged_direct_search,True,17,-1429.8225762585566,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,709.2081807539214,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-10,M61218-S,3157.1662758424472,2808.457036488061,21,16268.01009542946,16258.168911175506,15937.821906399902,165.09409451477885,155.25291026082368,263.54470849571567,16521.71361967122,265.21286982180493,121.72172964109154,4,0.8581307999993442,0.9903226000024006,0,differential_evolution_staged_direct_search,True,17,-1430.5148324038623,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-4454.762100075286,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,638.896477411673,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-11,M61218-S,2808.457036488061,2655.4158850061253,21,40286.93828916205,39127.20085125066,37609.75908283434,1338.5896031638542,178.8521652524699,233.7553707499993,39360.956222000656,5290.655306481851,147.56818847055774,4,0.9543488999916008,1.0879014000020106,0,differential_evolution_staged_direct_search,True,12,-4454.376137209389,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3433.590706021894,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,967.03169496335,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-12,M61218-S,2655.4158850061253,2877.007940030289,21,36005.36660519175,36841.20099776656,35669.869211246325,167.74869697271873,1003.5830895475204,0.0,36841.20099776656,681.5748334347643,912.0865216759728,4,0.9784207999982756,1.1161401999997906,0,differential_evolution_staged_direct_search,True,22,-3972.996686923282,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3567.460784018713,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,939.4304698875088,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-13,M61218-S,2877.007940030289,2953.665423177267,21,41253.59072348442,39614.56541954582,37196.96477634647,2028.3129735689784,389.28766963037015,0.0,39614.56541954582,7811.337653236264,367.05382935946784,4,0.8598377999951481,0.9953472000051988,0,differential_evolution_staged_direct_search,True,17,-4453.65645477964,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3540.3032738865886,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,757.2891233344528,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-14,M61218-S,2953.665423177267,2867.9762578434693,21,40760.18102281912,40059.68326082415,37359.9553132072,1700.1128548059614,999.6150928109884,0.0,40059.68326082415,5724.792582947886,1429.4510093731462,4,0.9114008999968064,1.0999640000009094,0,differential_evolution_staged_direct_search,True,22,-4325.764834033891,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3097.0125516387816,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,278.9556117490964,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-15,M61218-S,2867.9762578434693,3237.740688028646,21,39995.46354366247,39558.49745041889,37759.234278567164,1118.1146325476548,681.1485393040657,0.0,39558.49745041889,3135.622007005821,974.0433852481992,4,1.156445900000108,1.330440899997484,0,differential_evolution_staged_direct_search,True,12,-4167.371538376926,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3586.512340850157,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,122,286.020286161408,5,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-16,M61218-S,3237.740688028646,2351.9725179507545,21,16263.20177738605,15832.871214676574,15402.5406519671,430.3305627094759,0.0,0.0,15832.871214676574,835.2146687394631,0.0,4,1.1181605999954627,1.284095700000762,0,differential_evolution_staged_direct_search,True,17,-1068.5042309655228,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,203.64922483347692,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-17,M61218-S,2351.9725179507545,2671.6634693886317,21,16636.292778623356,16374.446583428537,16112.600388233715,261.8461951948177,0.0,0.0,16374.446583428537,508.24978693513617,0.0,4,0.8828123999992386,1.0162256000039631,0,differential_evolution_staged_direct_search,True,17,-1116.766810896229,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-4455.284401808372,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,331.87454422357155,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-18,M61218-S,2671.6634693886317,2904.5778492085724,21,41708.988161184985,39934.638304393615,38160.288447602245,1774.3498567913691,0.0,0.0,39934.638304393615,6861.598111924621,0.0,4,0.9026997000109986,1.0395126000003074,0,differential_evolution_staged_direct_search,True,17,-4452.499917126594,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3343.027932019493,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,419.35589086488056,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-19,M61218-S,2904.5778492085724,2361.4194687693807,21,37418.154157866855,37036.4738588029,36136.21840787928,640.967874993786,259.287575929833,74.06159996666534,37110.53545876956,2601.4639706970115,234.09894675702023,4,1.418961199997284,1.692039699999441,0,differential_evolution_staged_direct_search,True,17,-4453.646117243387,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3787.5177459681695,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,291.04628164838306,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-20,M61218-S,2361.4194687693807,2440.2238341397533,21,37492.18984168652,38412.448121867215,36788.72566421698,351.73208873476966,1271.9903689154644,0.0,38412.448121867215,1317.2403473702434,1531.6725392944616,4,0.7460282999963965,0.8309487000005902,0,differential_evolution_staged_direct_search,True,17,-4145.35873548224,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3475.5887549779545,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,29.317686596489835,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-21,M61218-S,2440.2238341397533,2523.06005944304,21,35890.56856444804,37766.64665125469,35540.38842659993,175.09006892405486,2051.1681557307093,0.0,37766.64665125469,568.1901154277111,2434.0984339980014,4,1.0022233000127017,1.1512712000039755,0,differential_evolution_staged_direct_search,True,17,-3351.812436114485,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2744.629225938799,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,295.08706551176857,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-22,M61218-S,2523.06005944304,2810.297740806433,21,37086.8964167837,36756.5892352749,36426.282053766095,330.30718150880443,0.0,0.0,36756.5892352749,879.8395419513893,0.0,4,0.9772154000020236,1.1139053000006245,0,differential_evolution_staged_direct_search,True,12,-4149.122463112343,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3574.882895319556,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,162,55.419799409509984,7,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-23,M61218-S,2810.297740806433,3226.1647500008085,21,15528.805737879193,15988.44012375051,15322.561096913932,103.1223204826309,562.7567063539467,0.0,15988.44012375051,165.6982734516444,436.54782671542057,4,0.989242599993304,1.1282901000013226,0,differential_evolution_staged_direct_search,True,12,-1128.4840717666698,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,357.9374425127021,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-24,M61218-S,3226.1647500008085,3151.384612976082,21,16229.072129712184,15934.130801989862,15639.189474267536,294.941327722324,0.0,0.0,15934.130801989862,537.271636032907,0.0,4,1.0248016999976244,1.1694581999981892,0,differential_evolution_staged_direct_search,True,17,-1043.9795325235018,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-20.03874108657709,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-25,M61218-S,3151.384612976082,2437.0891363620094,21,37145.315013476655,36378.14873660897,35555.18470684248,795.0651533170876,27.8988764494044,94.7970970999982,36472.94583370897,3272.562411671236,24.97688945560077,4,0.935941300005652,1.0767462000003434,0,differential_evolution_staged_direct_search,True,12,-4451.64404493861,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,32,-3727.593208570887,2,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,276.4874627260373,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-26,M61218-S,2437.0891363620094,2591.598169481605,21,36611.96250436873,38771.84123638709,36414.27502053628,98.84374191622616,2258.722473934591,0.0,38771.84123638709,147.29542860755146,3343.365252503605,4,1.1347609999938868,1.2824025000008987,0,differential_evolution_staged_direct_search,True,17,-4190.348379907137,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2389.93385140244,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-83.05503887866878,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-27,M61218-S,2591.598169481605,2146.9396741397723,21,35119.44248009592,35518.598091848515,34791.81530587404,163.81358711093492,562.9691988635344,0.0,35518.598091848515,276.3204139724224,805.0467594216136,4,0.9289666000040596,1.0686254999964149,0,differential_evolution_staged_direct_search,True,12,-3486.194186646916,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,52,-3410.018841197333,4,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,128.0447277619224,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-28,M61218-S,2146.9396741397723,2293.70987802866,21,38632.45181617072,37483.64300753043,36144.4979965682,1243.9769098012591,95.16810116097574,0.0,37483.64300753043,5215.020791669354,70.94137524502224,4,0.979320699996606,1.14649400000053,0,differential_evolution_staged_direct_search,True,12,-4453.646117243387,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2510.7642978116914,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-287.6557033710967,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-29,M61218-S,2293.70987802866,1838.5682875596783,21,37420.266870879066,37910.14069314438,36054.59073422007,682.8380683294985,1172.7118905948128,120.47257548333369,38030.61326862771,2864.9793514450525,1583.1770100301617,4,0.951902800006792,1.0954157000014677,0,differential_evolution_staged_direct_search,True,12,-4453.646117243387,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,62,-3011.4810009186685,5,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,-711.5767368838502,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-30,M61218-S,1838.5682875596783,2286.5426212176003,21,15503.827578194476,15362.142271535193,15220.456964875904,141.68530665928589,0.0,0.0,15362.142271535193,236.93785042844337,0.0,4,0.9976388000068256,1.1423517000002903,0,differential_evolution_staged_direct_search,True,22,-1140.3175530969593,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-854.2448842976069,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-05-31,M61218-S,2286.5426212176003,2255.581979778004,21,16665.214026983347,15932.433794601931,15199.65356222052,732.7802323814149,0.0,0.0,15932.433794601931,1598.5438741481576,0.0,4,0.9688867999939248,1.1019046000001254,0,differential_evolution_staged_direct_search,True,12,-1458.2026066509816,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,-865.7868268674835,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-01,M61218-S,2255.581979778004,1200.0,21,47612.11229682254,48672.30626659578,42467.30964364879,2572.401326586873,3632.595296360126,13063.745857412265,61736.05212400805,7488.946520187515,1844.578734049864,4,0.6330247000005329,0.8649684999982128,0,differential_evolution_staged_direct_search,True,32,-4454.154678915149,5,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2409.2436581944457,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,102,-666.1290686409195,4,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-02,M61218-S,1200.0,1200.0,21,48955.9386229792,45897.72324784346,42414.2430665403,3270.8477782194523,212.63240308370817,16178.760557260164,62076.48380510362,10278.816446349862,105.84187840321124,4,1.22327559999394,1.4032442000025185,0,differential_evolution_staged_direct_search,True,32,-4436.774004990438,5,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3335.493867851266,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,243.06677012154933,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-03,M61218-S,1200.0,1200.0,21,45009.39644648436,43927.49021045574,42446.82137785277,1281.287534315792,199.3812982871796,17104.588061386436,61032.078271842176,4794.814301498186,99.3691453423538,4,1.0397778000042308,1.2197974000009708,0,differential_evolution_staged_direct_search,True,27,-4420.011393910751,4,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2710.45750027274,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,1178.7156089813764,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-04,M61218-S,1200.0,1200.0,21,52135.31854319952,48031.2683026147,43927.21806202988,4104.050240584827,0.0,12522.837120321148,60554.10542293585,11884.944654119114,0.0,4,0.9599623000030988,1.0969227000023238,0,differential_evolution_staged_direct_search,True,22,-4412.2325564661005,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,82,-2941.1789479269173,7,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,1352.076870646486,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-05,M61218-S,1200.0,1200.000000716105,21,45227.60415212932,45677.11882951444,44046.50159216692,590.5512799812038,1040.0659573663183,12684.667920392454,58361.786749906896,2309.404656722363,751.5160780664614,4,0.9973619000084,1.13889460000064,0,differential_evolution_staged_direct_search,True,22,-4403.746892136603,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-2964.877197868717,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,1941.113240902693,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-06,M61218-S,1200.000000716105,1217.401506776937,21,19598.279330425303,19320.331570646667,18785.40497321909,406.4371786031078,128.4894188244666,11039.31631097403,30359.647881620695,819.8006781066938,108.14785607444406,4,0.8760678999969969,1.0142219999979716,0,differential_evolution_staged_direct_search,True,17,-1594.5806803760574,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-4194.385369014118,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,794.8229790471709,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-07,M61218-S,1217.401506776937,1342.1828953290983,21,21888.80285815828,21648.9049413463,21409.007024534323,239.89791681197804,0.0,8218.878108264642,29867.78304961094,901.2924917336748,0.0,4,1.000581799991778,1.1432414000009885,0,differential_evolution_staged_direct_search,True,22,-3637.597355292447,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-4455.600000000001,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,1140.5875803106626,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-08,M61218-S,1342.1828953290983,3436.58509580648,21,50987.4927291892,50428.97014506327,47376.30279758732,1805.5949658009345,1247.072381675015,387.5371005083338,50816.50724557161,6718.637688369198,1222.3669455177403,4,0.8564022000064142,0.9973324999955366,0,differential_evolution_staged_direct_search,True,12,-4440.221052420941,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-3503.598596135644,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,1235.1370608682878,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-09,M61218-S,3436.58509580648,3456.999525621241,21,56680.02890350811,54409.94687278712,52139.86484206613,2270.0820307209824,0.0,0.0,54409.94687278712,6679.093943953894,0.0,4,0.9854428000035114,1.1270803999941563,0,differential_evolution_staged_direct_search,True,12,-4441.080598023063,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3370.6150551766,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,638.7769704891552,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-10,M61218-S,3456.999525621241,3196.2744682974817,21,52327.32968670914,52024.88227867283,51722.43487063651,302.4474080363093,0.0,0.0,52024.88227867283,753.4527018459189,0.0,4,0.9847393999953056,1.1263459000037983,0,differential_evolution_staged_direct_search,True,17,-4441.916501900326,2,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3288.685773117226,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,1416.1783547824932,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-11,M61218-S,3196.2744682974817,3500.281853954636,21,56841.51836485668,57349.931401903785,55521.93148227983,659.7934412884322,1168.2064783355338,0.0,57349.931401903785,1427.4519934630546,939.2892649088916,4,0.5441909999935888,0.6835172999999486,0,differential_evolution_staged_direct_search,True,12,-4442.64739765046,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,42,-2168.720744046582,3,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,102,476.0257285677905,4,True,population_collapse_convergence,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-12,M61218-S,3500.281853954636,3850.852846137896,21,54810.91083657039,54037.23695716987,53263.56307776936,773.6738794005153,0.0,0.0,54037.23695716987,2294.502384710295,0.0,4,0.9347258000052534,1.074092599999858,0,differential_evolution_staged_direct_search,True,12,-4442.513191218166,1,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,62,-3290.047326486996,5,True,population_collapse_convergence,72,differential_evolution_staged_direct_search,True,182,735.3981557674318,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
2025-06-13,M61218-S,3850.852846137896,3978.661479906176,21,24102.62326328441,23894.034762597254,23685.44626191009,208.5885006871611,0.0,0.0,23894.034762597254,346.82287568867474,0.0,4,1.010020000001532,1.1519350000016857,0,differential_evolution_staged_direct_search,True,22,-1850.3241153524064,3,True,population_collapse_convergence,36,differential_evolution_staged_direct_search,True,92,-3995.860748470749,8,False,maxiter_budget,72,differential_evolution_staged_direct_search,True,182,857.7331932394164,8,False,maxiter_budget,108,purchase_reoptimisation_only_no_recalibration,False,0,,,,
