date,same_plan_initial_soc_kwh,planned_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost,ldr_final_soc_kwh,beta1_final_soc_kwh,beta0_final_soc_kwh
2025-06-01,2353.0447784528897,41330.65248374852,67130.31059086067,61925.667842917144,73903.92482597343,108460.96307460919,103256.32032666566,115234.57730972195,1200.0,1200.0,1200.0
2025-06-02,1200.0,42628.3363925034,44956.00361855064,42288.16198948036,52708.88094893861,87584.34001105404,84916.49838198375,95337.21734144201,1200.0,1200.0,1200.0
2025-06-03,1200.0,44108.645213636395,28335.096429921734,26210.136503809954,34151.21675180936,72443.74164355813,70318.78171744634,78259.86196544576,1200.0,1200.0,1200.0
2025-06-04,1200.0,46448.92838023938,17166.041933942633,16795.413091218048,23101.76721637477,63614.97031418201,63244.341471457425,69550.69559661415,1200.0,1200.0,1200.0
2025-06-05,1200.0,49484.73190519866,13193.006286573614,15225.382001354665,15031.932181554106,62677.73819177228,64710.11390655333,64516.66408675277,1200.0,1200.0,1200.0
2025-06-06,1200.0,16131.847487369438,13885.05382130983,14795.178336174988,19092.127104046296,30016.90130867927,30927.025823544427,35223.97459141573,1217.4015,1217.4015,1217.4015
2025-06-07,1217.4015,17350.398504609322,5464.361002755895,5613.50273424395,6709.765228748751,22814.75950736522,22963.901238853272,24060.163733358073,1274.0213301851854,1327.350092407408,1274.0213301851854
2025-06-08,1274.0213301851854,62141.55366118498,0.0,0.0,0.0,62141.55366118498,62141.55366118498,62141.55366118498,3806.0545693915333,3806.0545693915333,3806.0545693915333
2025-06-09,3806.0545693915333,61290.19836576363,0.0,0.0,0.0,61290.19836576363,61290.19836576363,61290.19836576363,3884.0058847089954,3884.0058847089954,3884.0058847089954
2025-06-10,3884.0058847089954,60970.75595130335,0.0,0.0,0.0,60970.75595130335,60970.75595130335,60970.75595130335,3647.0768205555582,3647.0768205555582,3647.0768205555582
2025-06-11,3647.0768205555582,61857.561563937,0.0,2509.0704351710424,0.0,61857.561563937,64366.631999108045,61857.561563937,3793.5663563227536,3793.5663563227536,3793.5663563227536
2025-06-12,3793.5663563227536,63165.340424106835,0.0,14.597833571427648,0.0,63165.340424106835,63179.93825767826,63165.340424106835,4491.649165873015,4491.649165873015,4491.649165873015
2025-06-13,4491.649165873015,22056.444883515265,0.0,0.0,0.0,22056.444883515265,22056.444883515265,22056.444883515265,4385.482235555555,4385.482235555555,4385.482235555555
2025-06-14,4385.482235555555,22684.838448302813,0.0,0.0,0.0,22684.838448302813,22684.838448302813,22684.838448302813,4014.4769539947033,4014.4769539947033,4014.4769539947033
2025-06-15,4014.4769539947033,62134.42222321313,0.0,0.0,0.0,62134.42222321313,62134.42222321313,62134.42222321313,4171.1889724867715,4171.1889724867715,4171.1889724867715
2025-06-16,4171.1889724867715,63365.69065556058,0.0,130.9423705761926,0.0,63365.69065556058,63496.63302613678,63365.69065556058,4061.878533544971,4061.878533544971,4061.878533544971
2025-06-17,4061.878533544971,62863.567836534065,35.93527000000114,2595.065453672622,35.93527000000114,62899.503106534066,65458.633290206686,62899.503106534066,3773.1910766931233,3773.1910766931233,3773.1910766931233
2025-06-18,3773.1910766931233,64308.90105292161,0.0,0.0,0.0,64308.90105292161,64308.90105292161,64308.90105292161,4229.1099478042315,4229.1099478042315,4229.1099478042315
2025-06-19,4229.1099478042315,62039.2732500103,0.42149999999881804,314.03341992499907,0.42149999999881804,62039.6947500103,62353.3066699353,62039.6947500103,3855.655044894179,3855.655044894179,3855.655044894179
2025-06-20,3855.655044894179,21489.516658430322,0.0,0.0,0.0,21489.516658430322,21489.516658430322,21489.516658430322,4135.125512037037,4135.125512037037,4135.125512037037
2025-06-21,4135.125512037037,20960.43592499665,0.0,0.0,0.0,20960.43592499665,20960.43592499665,20960.43592499665,4809.66568843915,4809.66568843915,4809.66568843915
2025-06-22,4809.66568843915,60001.387769355635,0.0,0.0,0.0,60001.387769355635,60001.387769355635,60001.387769355635,3920.9856989418,3920.9856989418,3920.9856989418
2025-06-23,3920.9856989418,57832.59258682115,0.0,61.501469017858255,0.0,57832.59258682115,57894.09405583901,57832.59258682115,3477.6086632278825,3477.6086632278825,3477.6086632278825
2025-06-24,3477.6086632278825,57897.69274562616,5332.082503975002,12942.24572130876,0.0,63229.77524960117,70839.93846693492,57897.69274562616,3465.586289550266,3465.586289550266,2464.6028521164008
2025-06-25,3465.586289550266,55371.38419792433,59.75947243333293,0.0,0.0,55431.14367035766,55371.38419792433,55371.38419792433,2746.2606088359794,2746.2606088359794,2746.2606088359794
2025-06-26,2746.2606088359794,54607.91741900111,120.2804654309514,292.58190391072367,120.2804654309514,54728.19788443206,54900.49932291183,54728.19788443206,2352.3523057407406,2352.3523057407406,2352.3523057407406
2025-06-27,2352.3523057407406,17235.018383750066,0.0,114.11974013549977,0.0,17235.018383750066,17349.138123885565,17235.018383750066,2758.8397907142867,2758.8397907142867,2758.8397907142867
2025-06-28,2758.8397907142867,16811.3253824864,0.0,435.00485059404815,0.0,16811.3253824864,17246.330233080447,16811.3253824864,2190.9009536507947,2190.9009536507947,2190.9009536507947
2025-06-29,2190.9009536507947,53442.03364370494,114.03359506666735,1591.2321068095246,114.03359506666735,53556.06723877161,55033.26575051447,53556.06723877161,2133.0584109788397,2310.2168970899493,2133.0584109788397
2025-06-30,2133.0584109788397,53097.96576217579,550.7186721476188,2692.3339076952443,550.7186721476188,53648.684434323404,55790.299669871034,53648.684434323404,1936.9121807142835,1936.9121807142835,1936.9121807142835
2025-07-01,1936.9121807142835,58766.555429739914,21645.44109728152,27717.748335648677,21645.44109728152,80411.99652702143,86484.30376538858,80411.99652702143,1200.0,1200.0,1200.0
2025-07-02,1200.0,56981.63205228746,26467.05160861784,29466.384295494303,26467.05160861784,83448.6836609053,86448.01634778176,83448.6836609053,1200.0,1200.0,1200.0
2025-07-03,1200.0,57331.42356267275,43034.53060007149,35081.03884178606,47666.72005525763,100365.95416274425,92412.46240445881,104998.14361793039,1200.0,1200.0,1200.0
2025-07-04,1200.0,19836.959066423027,23692.50493437125,23770.206065442093,26786.991781276767,43529.46400079428,43607.16513186512,46623.950847699794,1200.0,1200.0,1200.0
2025-07-05,1200.0,20319.917201931374,20210.50648655188,20210.50648655188,24806.1550279154,40530.42368848325,40530.42368848325,45126.07222984677,1207.7429999999997,1207.7429999999997,1207.7429999999997
2025-07-06,1207.7429999999997,57951.96547480887,39523.532780960224,34842.17597866348,50873.226872458356,97475.4982557691,92794.14145347234,108825.19234726724,1200.0,1200.0,1200.0
2025-07-07,1200.0,57366.346479495274,7733.186839283063,10322.99314381464,8602.63300019484,65099.53331877834,67689.33962330992,65968.97947969011,1320.7775100000001,1320.7775100000001,1320.7775100000001
2025-07-08,1320.7775100000001,69630.87680438432,0.0,473.2675785476134,0.0,69630.87680438432,70104.14438293193,69630.87680438432,4088.73973047619,4090.3249156613756,4088.73973047619
2025-07-09,4088.73973047619,67010.65280793246,0.0,582.8834326190472,0.0,67010.65280793246,67593.5362405515,67010.65280793246,4461.667442116399,4461.667442116399,4461.667442116399
2025-07-10,4461.667442116399,68504.08622998642,0.0,0.0,0.0,68504.08622998642,68504.08622998642,68504.08622998642,4216.600382407406,4216.600382407406,4216.600382407406
2025-07-11,4216.600382407406,29561.94144549518,0.0,0.0,0.0,29561.94144549518,29561.94144549518,29561.94144549518,4342.774225978838,4342.774225978838,4342.774225978838
2025-07-12,4342.774225978838,29139.72086115124,34.160341242857,34.160341242857,0.0,29173.881202394095,29173.881202394095,29139.72086115124,4021.802577671958,4021.802577671958,4021.802577671958
2025-07-13,4021.802577671958,66383.19662307444,0.0,0.0,0.0,66383.19662307444,66383.19662307444,66383.19662307444,4348.280960317459,4348.280960317459,4348.280960317459
2025-07-14,4348.280960317459,66037.43613985441,0.0,143.80445791666796,0.0,66037.43613985441,66181.24059777109,66037.43613985441,4336.359881058202,4336.359881058202,4336.359881058202
2025-07-15,4336.359881058202,66380.52690610256,0.0,560.1526589904802,0.0,66380.52690610256,66940.67956509304,66380.52690610256,4808.647377460317,4808.647377460317,4808.647377460317
2025-07-16,4808.647377460317,65812.83814048459,0.0,858.8396759607085,0.0,65812.83814048459,66671.6778164453,65812.83814048459,4399.743940608466,4399.743940608466,4399.743940608466
2025-07-17,4399.743940608466,65490.701958951584,224.0820641406154,279.3252185273822,0.0,65714.7840230922,65770.02717747897,65490.701958951584,4332.254297804233,4332.254297804233,4332.254297804233
2025-07-18,4332.254297804233,28141.419250905245,95.80564907857195,56.461715314589895,0.0,28237.224899983816,28197.880966219833,28141.419250905245,4487.678376137567,4487.678376137567,4487.678376137567
2025-07-19,4487.678376137567,28397.869210556604,0.0,0.0,0.0,28397.869210556604,28397.869210556604,28397.869210556604,4261.2345325052365,4261.2345325052365,4261.2345325052365
2025-07-20,4261.2345325052365,64471.764937822496,0.0,0.0,0.0,64471.764937822496,64471.764937822496,64471.764937822496,4518.163170502644,4518.163170502644,4518.163170502644
2025-07-21,4518.163170502644,66871.75596595005,0.0,0.0,0.0,66871.75596595005,66871.75596595005,66871.75596595005,4589.213711190476,4589.213711190476,4589.213711190476
2025-07-22,4589.213711190476,65402.334489887624,1357.839153264199,1880.1821517940461,0.0,66760.17364315182,67282.51664168166,65402.334489887624,3903.964272010582,3903.964272010582,3903.964272010582
2025-07-23,3903.964272010582,65813.2995215251,0.0,0.0,0.0,65813.2995215251,65813.2995215251,65813.2995215251,4120.2929177513215,4120.2929177513215,4120.2929177513215
2025-07-24,4120.2929177513215,65434.01148941115,2172.265953859941,2238.462560702257,0.0,67606.27744327109,67672.47405011341,65434.01148941115,4077.167008518519,4077.167008518519,4077.167008518519
2025-07-25,4077.167008518519,25646.51468663677,50.616739761904164,50.616739761904164,0.0,25697.13142639867,25697.13142639867,25646.51468663677,3149.6684918783035,3149.6684918783035,3149.6684918783035
2025-07-26,3149.6684918783035,25939.782990721127,0.0,0.0,0.0,25939.782990721127,25939.782990721127,25939.782990721127,2843.8805167989444,2843.8805167989444,2843.8805167989444
2025-07-27,2843.8805167989444,61254.21550676634,0.0,5186.373520365631,0.0,61254.21550676634,66440.58902713197,61254.21550676634,2498.9241235449754,2527.8522452380976,2498.9241235449754
2025-07-28,2498.9241235449754,60939.668501697364,2489.6743200315914,6136.96965913163,1514.8612595949205,63429.342821728955,67076.638160829,62454.52976129229,1586.0033701316952,1859.124920291004,1437.28217425926
2025-07-29,1586.0033701316952,62742.33727643333,260.1510815833327,1507.9161161476209,260.1510815833327,63002.488358016664,64250.253392580955,63002.488358016664,2119.039473306877,2218.0720288624334,2119.039473306877
2025-07-30,2119.039473306877,63359.91032464322,56.75736373333297,719.715063454321,56.75736373333297,63416.667688376554,64079.62538809754,63416.667688376554,2363.179990925926,2363.179990925926,2363.179990925926
2025-07-31,2363.179990925926,61527.748853625526,337.6707973750019,2977.863227450588,337.6707973750019,61865.41965100053,64505.61208107611,61865.41965100053,1754.596872592595,1828.25194931217,1754.596872592595
2025-08-01,1754.596872592595,24386.12407929514,0.0,173.61375159523632,0.0,24386.12407929514,24559.737830890375,24386.12407929514,2175.6683470370417,2175.6683470370417,2175.6683470370417
2025-08-02,2175.6683470370417,24090.362461298573,0.0,409.78663732975986,0.0,24090.362461298573,24500.14909862833,24090.362461298573,2304.301806216932,2312.1962506613763,2304.301806216932
2025-08-03,2304.301806216932,58113.1859639745,1841.627856032161,1863.097236865505,1841.627856032161,59954.81382000666,59976.28320084001,59954.81382000666,1519.5371550000004,1519.5371550000004,1519.5371550000004
2025-08-04,1519.5371550000004,58136.13798012663,47.026057840477236,817.2599186416713,47.026057840477236,58183.16403796711,58953.3978987683,58183.16403796711,2043.6737498677237,2144.840056746031,2043.6737498677237
2025-08-05,2043.6737498677237,56791.18357295983,110.96688539999933,335.4040740535695,110.96688539999933,56902.15045835983,57126.5876470134,56902.15045835983,1928.5302945238093,1928.5302945238093,1928.5302945238093
2025-08-06,1928.5302945238093,56761.47860827095,269.8926422710641,5478.923557854771,310.34935637821326,57031.37125054201,62240.40216612572,57071.82796464916,1308.9295035185182,1760.865667539685,1308.9295035185182
2025-08-07,1308.9295035185182,55770.010481055884,73.69698551904752,1536.3208418107045,73.69698551904752,55843.70746657493,57306.33132286659,55843.70746657493,1945.110480502644,1945.110480502644,1945.110480502644
2025-08-08,1945.110480502644,23235.124531715985,0.0,251.8191128333335,0.0,23235.124531715985,23486.94364454932,23235.124531715985,2106.508384540093,2106.508384540093,2106.508384540093
2025-08-09,2106.508384540093,22887.84468893617,179.82864099501995,511.80951293747626,179.82864099501995,23067.67332993119,23399.654201873647,23067.67332993119,1834.948974365081,1834.948974365081,1834.948974365081
2025-08-10,1834.948974365081,55257.269095219526,74.1475000000006,956.6880627171406,74.1475000000006,55331.416595219525,56213.95715793667,55331.416595219525,2453.158934790292,2453.158934790292,2453.158934790292
2025-08-11,2453.158934790292,53509.500873986806,1119.02171234166,1518.779869151197,1119.02171234166,54628.522586328465,55028.280743138006,54628.522586328465,1953.0616202116414,1981.6231149206358,1953.0616202116414
2025-08-12,1953.0616202116414,53612.354433632616,7135.884693900414,6848.6423999928675,7243.241821697676,60748.23912753303,60460.99683362548,60855.59625533029,2027.8077150000013,2186.8953843121712,2027.8077150000013
2025-08-13,2027.8077150000013,53844.37038003614,246.88526562499828,1376.60898905952,246.88526562499828,54091.255645661135,55220.97936909566,54091.255645661135,2305.1329517460326,2404.152951746033,2305.1329517460326
2025-08-14,2305.1329517460326,53403.722301968344,1237.319675014282,2645.2917666845296,1237.319675014282,54641.041976982626,56049.014068652876,54641.041976982626,2010.4980564285686,2103.759207566138,2010.4980564285686
2025-08-15,2010.4980564285686,22832.980547413812,0.0,98.00587859132263,0.0,22832.980547413812,22930.986426005136,22832.980547413812,1994.9976198941822,1994.9976198941822,1994.9976198941822
2025-08-16,1994.9976198941822,23248.03770876446,0.0,175.46464404168717,0.0,23248.03770876446,23423.502352806147,23248.03770876446,2129.991878994708,2153.7667864021187,2129.991878994708
2025-08-17,2129.991878994708,53328.86259805477,859.1421716226157,1686.3555994047556,859.1421716226157,54188.00476967739,55015.21819745953,54188.00476967739,2227.51581314815,2227.51581314815,2227.51581314815
2025-08-18,2227.51581314815,53807.111927171805,720.9795941011935,2004.4486707011954,720.9795941011935,54528.091521272996,55811.560597873,54528.091521272996,2417.786515079366,2417.786515079366,2417.786515079366
2025-08-19,2417.786515079366,53699.87373244208,421.7700719999956,1131.0035488023696,421.7700719999956,54121.64380444207,54830.87728124445,54121.64380444207,2082.2114380158732,2082.2114380158732,2082.2114380158732
2025-08-20,2082.2114380158732,53973.9847563661,12922.053086765405,14009.185090861774,14846.541339128746,66896.0378431315,67983.16984722788,68820.52609549485,1601.1411959259253,1873.1173229100511,1601.1411959259253
2025-08-21,1601.1411959259253,54271.83366125234,0.0,1470.837826009524,0.0,54271.83366125234,55742.67148726187,54271.83366125234,2195.613176772485,2195.613176772485,2195.613176772485
2025-08-22,2195.613176772485,23120.165780626252,377.3340846400008,1951.3516016300036,377.3340846400008,23497.499865266254,25071.517382256257,23497.499865266254,1675.262957777778,1962.904838730159,1675.262957777778
2025-08-23,1675.262957777778,23351.38446287438,0.0,218.60471738095185,0.0,23351.38446287438,23569.989180255332,23351.38446287438,1975.7274286507932,1975.7274286507932,1975.7274286507932
2025-08-24,1975.7274286507932,54887.92895418464,146.56482770833253,1700.7905641083303,146.56482770833253,55034.49378189297,56588.719518292964,55034.49378189297,2331.800488783069,2421.3655673280414,2331.800488783069
2025-08-25,2331.800488783069,55329.28317967447,455.3782010365327,2774.7654325583326,224.40645550580638,55784.661380711004,58104.04861223281,55553.68963518028,1802.0893345608215,2223.096947380951,1769.5401246296292
2025-08-26,1802.0893345608215,55770.50225665197,114.1253694000005,1933.232257654763,114.1253694000005,55884.627626051966,57703.734514306736,55884.627626051966,2559.433809391533,2634.818420634919,2559.433809391533
2025-08-27,2559.433809391533,55856.21026720743,0.0,694.4537858988106,0.0,55856.21026720743,56550.664053106244,55856.21026720743,2287.419494735449,2354.032091878308,2287.419494735449
2025-08-28,2287.419494735449,56142.23647974924,1009.4572340666662,6085.914659431397,455.6994164166668,57151.693713815905,62228.15113918064,56597.93589616591,2288.0149488095253,2359.9191344444466,2288.0149488095253
2025-08-29,2288.0149488095253,24008.36039598276,0.0,167.9898318511905,0.0,24008.36039598276,24176.35022783395,24008.36039598276,2378.970473386247,2378.970473386247,2378.970473386247
2025-08-30,2378.970473386247,24013.923077286094,0.0,380.241275734527,0.0,24013.923077286094,24394.16435302062,24013.923077286094,1860.9306604497385,1860.9306604497385,1860.9306604497385
2025-08-31,1860.9306604497385,56469.11968675445,416.95544677619114,554.1167960369174,416.95544677619114,56886.07513353064,57023.23648279137,56886.07513353064,2363.084385211642,2363.084385211642,2363.084385211642
2025-09-01,2363.084385211642,50601.93145456085,0.0,0.0,0.0,50601.93145456085,50601.93145456085,50601.93145456085,5949.026198597882,5949.026198597882,5949.026198597882
2025-09-02,5949.026198597882,47916.27617403158,0.0,0.0,0.0,47916.27617403158,47916.27617403158,47916.27617403158,5648.703895238092,5648.703895238092,5648.703895238092
2025-09-03,5648.703895238092,49006.75333291672,0.0,23.640235542858022,0.0,49006.75333291672,49030.39356845958,49006.75333291672,5596.121323412697,5596.121323412697,5596.121323412697
2025-09-04,5596.121323412697,48586.65713282251,0.0,0.0,0.0,48586.65713282251,48586.65713282251,48586.65713282251,5540.436715687832,5540.436715687832,5540.436715687832
2025-09-05,5540.436715687832,19076.640114865353,0.0,0.0,0.0,19076.640114865353,19076.640114865353,19076.640114865353,5346.019594497355,5346.019594497355,5346.019594497355
2025-09-06,5346.019594497355,19857.78391876002,0.0,0.0,0.0,19857.78391876002,19857.78391876002,19857.78391876002,5860.05641708995,5860.05641708995,5860.05641708995
2025-09-07,5860.05641708995,46984.05552327911,0.0,0.0,0.0,46984.05552327911,46984.05552327911,46984.05552327911,5410.513888359788,5410.513888359788,5410.513888359788
2025-09-08,5410.513888359788,38367.33201050433,6124.134525816992,7661.059621829457,7854.9856363526305,44491.46653632132,46028.39163233379,46222.31764685696,1312.4401564814812,1675.1309223280446,1312.4401564814812
2025-09-09,1312.4401564814812,41186.21645473964,152.33542354166693,2708.9420852785684,152.33542354166693,41338.55187828131,43895.15854001821,41338.55187828131,1474.5155487037055,1739.8024982539691,1474.5155487037055
2025-09-10,1474.5155487037055,42095.378817555815,9147.263759244572,10021.90804508458,10110.509342850017,51242.64257680038,52117.286862640394,52205.88816040583,1551.4425709259265,1813.147160978837,1551.4425709259265
2025-09-11,1551.4425709259265,41226.475283718275,0.0,888.7977591452409,0.0,41226.475283718275,42115.27304286352,41226.475283718275,1712.6523275132306,1759.8303116402142,1712.6523275132306
2025-09-12,1712.6523275132306,14824.928335376053,555.4663051137004,704.5734616235177,555.4663051137004,15380.394640489754,15529.501796999572,15380.394640489754,1844.5595835449726,1886.1457158201042,1844.5595835449726
2025-09-13,1844.5595835449726,14647.632573049359,0.0,996.8854451619055,0.0,14647.632573049359,15644.518018211265,14647.632573049359,1768.0590115343925,1849.0600064021141,1768.0590115343925
2025-09-14,1768.0590115343925,41807.33153500549,322.7041659694603,1642.0587573188511,322.7041659694603,42130.03570097495,43449.390292324344,42130.03570097495,1243.33449,1309.7728497619066,1243.33449
2025-09-15,1243.33449,43101.5150805499,90.98233424167547,603.1364200541889,90.98233424167547,43192.49741479158,43704.651500604086,43192.49741479158,1778.285831666668,1813.8928713492091,1778.285831666668
2025-09-16,1778.285831666668,42603.211127185314,32.39882176666639,876.0014721252803,32.39882176666639,42635.60994895198,43479.212599310595,42635.60994895198,1357.689060785641,1357.689060785641,1357.689060785641
2025-09-17,1357.689060785641,42896.91372988555,0.0,599.6731348261928,0.0,42896.91372988555,43496.586864711746,42896.91372988555,1551.4268203174618,1585.331486984129,1551.4268203174618
2025-09-18,1551.4268203174618,42194.13950785941,0.0,568.0887768773772,0.0,42194.13950785941,42762.22828473678,42194.13950785941,1472.9270954497372,1494.085526666667,1472.9270954497372
2025-09-19,1472.9270954497372,15417.043305384675,0.0,956.5773637642874,0.0,15417.043305384675,16373.620669148962,15417.043305384675,1986.7428474603198,2125.397823677247,1986.7428474603198
2025-09-20,1986.7428474603198,14846.40884489942,0.0,679.7954123190098,0.0,14846.40884489942,15526.204257218431,14846.40884489942,1973.825488042329,2005.7681176719586,1973.825488042329
2025-09-21,1973.825488042329,44846.229583453285,0.0,444.39095302976784,0.0,44846.229583453285,45290.62053648305,44846.229583453285,1979.0306926454996,1995.2252852380934,1979.0306926454996
2025-09-22,1979.0306926454996,44705.92119938566,454.8938859995697,2027.0552544154739,454.8938859995697,45160.81508538523,46732.97645380113,45160.81508538523,1344.0336524208033,1596.3956780557253,1344.0336524208033
2025-09-23,1344.0336524208033,45986.09056771593,64.92170495000013,2353.464166853568,64.92170495000013,46051.01227266593,48339.5547345695,46051.01227266593,1857.6615569312155,2001.76294489418,1857.6615569312155
2025-09-24,1857.6615569312155,45358.79804861911,0.0,585.6739396404749,0.0,45358.79804861911,45944.47198825958,45358.79804861911,2172.9875151851843,2196.674552222223,2172.9875151851843
2025-09-25,2172.9875151851843,45722.39848725159,0.0,723.9689784952413,0.0,45722.39848725159,46446.36746574683,45722.39848725159,2052.8667759331397,2094.6494955098583,2052.8667759331397
2025-09-26,2052.8667759331397,15597.80711888866,0.0,0.0,0.0,15597.80711888866,15597.80711888866,15597.80711888866,2220.0198265608497,2220.0198265608497,2220.0198265608497
2025-09-27,2220.0198265608497,16205.035133118388,0.0,697.725959913098,0.0,16205.035133118388,16902.761093031488,16205.035133118388,1637.4704453174609,1660.9297945238095,1637.4704453174609
2025-09-28,1637.4704453174609,47582.800543631405,0.0,447.17199555714416,0.0,47582.800543631405,48029.97253918855,47582.800543631405,2389.000874708995,2389.000874708995,2389.000874708995
2025-09-29,2389.000874708995,47899.53394491135,72.2574187000006,475.5827099928602,72.2574187000006,47971.79136361135,48375.11665490421,47971.79136361135,2166.7245725661396,2214.908485264551,2166.7245725661396
2025-09-30,2166.7245725661396,48352.97675454136,83.61185351666666,1745.1163261037393,83.61185351666666,48436.58860805803,50098.0930806451,48436.58860805803,2485.700096455025,2485.700096455025,2485.700096455025
2025-10-01,2485.700096455025,45430.81231375943,0.0,29.416201666667476,0.0,45430.81231375943,45460.2285154261,45430.81231375943,4412.956125079365,4412.956125079365,4412.956125079365
2025-10-02,4412.956125079365,43742.45005621051,0.0,79.06026666666648,0.0,43742.45005621051,43821.51032287718,43742.45005621051,4620.75805904762,4620.75805904762,4620.75805904762
2025-10-03,4620.75805904762,13883.753131149348,0.0,0.0,0.0,13883.753131149348,13883.753131149348,13883.753131149348,4316.623256481482,4316.623256481482,4316.623256481482
2025-10-04,4316.623256481482,15005.665821897415,0.0,0.0,0.0,15005.665821897415,15005.665821897415,15005.665821897415,4385.922833439153,4385.922833439153,4385.922833439153
2025-10-05,4385.922833439153,42562.06682340465,0.0,0.0,0.0,42562.06682340465,42562.06682340465,42562.06682340465,4133.201464867726,4133.201464867726,4133.201464867726
2025-10-06,4133.201464867726,43527.62743020822,0.0,0.0,0.0,43527.62743020822,43527.62743020822,43527.62743020822,4057.575640854813,4057.575640854813,4057.575640854813
2025-10-07,4057.575640854813,42616.966825585216,0.0,23.835016071428324,0.0,42616.966825585216,42640.80184165664,42616.966825585216,3947.957826012501,3947.957826012501,3947.957826012501
2025-10-08,3947.957826012501,38720.95884694435,0.0,2274.1616265047724,0.0,38720.95884694435,40995.12047344912,38720.95884694435,1651.77073968254,1760.937443386244,1651.77073968254
2025-10-09,1651.77073968254,40245.7494209781,280.4587426453919,522.9350394125485,280.4587426453919,40526.208163623494,40768.68446039065,40526.208163623494,1507.7290553703697,1507.7290553703697,1507.7290553703697
2025-10-10,1507.7290553703697,13061.652652020486,0.0,771.4945473711393,0.0,13061.652652020486,13833.147199391626,13061.652652020486,1385.1224040476193,1563.790743333335,1385.1224040476193
2025-10-11,1385.1224040476193,13707.326130188794,0.0,446.3502522416681,0.0,13707.326130188794,14153.676382430462,13707.326130188794,1738.1655984656074,1817.537064074074,1738.1655984656074
2025-10-12,1738.1655984656074,40759.729239173204,66.75511033333396,1000.719731004723,66.75511033333396,40826.484349506536,41760.448970177924,40826.484349506536,1362.2117927248682,1486.604998888889,1362.2117927248682
2025-10-13,1362.2117927248682,41684.809209914194,0.0,541.9623803345224,0.0,41684.809209914194,42226.77159024872,41684.809209914194,1775.553663756618,1775.553663756618,1775.553663756618
2025-10-14,1775.553663756618,41251.58245115719,776.3745827505493,1664.487061566668,776.3745827505493,42027.95703390774,42916.06951272386,42027.95703390774,1340.707159814815,1465.3896485978858,1340.707159814815
2025-10-15,1340.707159814815,41787.57493911915,2359.7237725152845,2972.5550270044628,1023.7611326639703,44147.29871163443,44760.12996612361,42811.33607178312,1731.4892953703725,1731.4892953703725,1511.9573849999997
2025-10-16,1731.4892953703725,42879.09959817148,5310.79060062244,6087.133764623815,7086.976022598035,48189.89019879392,48966.2333627953,49966.075620769516,1547.0349869361335,1744.0135479414253,1547.0349869361335
2025-10-17,1547.0349869361335,13843.483007441151,0.0,10.688778157141993,0.0,13843.483007441151,13854.171785598293,13843.483007441151,1647.6188828835996,1647.6188828835996,1647.6188828835996
2025-10-18,1647.6188828835996,13836.931602744182,0.0,468.5058198928563,0.0,13836.931602744182,14305.437422637038,13836.931602744182,2003.752846269836,2033.8937562962915,2003.752846269836
2025-10-19,2003.752846269836,44616.715304375364,3471.072173337718,3818.218756295776,3971.004470514079,48087.787477713086,48434.93406067114,48587.71977488944,1602.2260587037035,1743.0903045502655,1602.2260587037035
2025-10-20,1602.2260587037035,45214.76460452781,2592.8969647829263,2636.081112427018,2592.8969647829263,47807.66156931074,47850.84571695483,47807.66156931074,1491.689258783068,1491.689258783068,1491.689258783068
2025-10-21,1491.689258783068,46810.56356895742,0.0,1488.1730391183216,0.0,46810.56356895742,48298.73660807574,46810.56356895742,1767.7665010052945,1767.7665010052945,1767.7665010052945
2025-10-22,1767.7665010052945,46393.25981485523,5063.401720229986,5988.532800651676,5063.401720229986,51456.661535085215,52381.7926155069,51456.661535085215,1401.6111656349199,1555.6844381216938,1401.6111656349199
2025-10-23,1401.6111656349199,47042.03457068688,0.0,588.9537463666704,0.0,47042.03457068688,47630.988317053554,47042.03457068688,1792.3761485273203,1851.8251829188514,1792.3761485273203
2025-10-24,1792.3761485273203,14231.549289698854,0.0,489.27878131666256,0.0,14231.549289698854,14720.828071015518,14231.549289698854,1632.8426605820073,1710.911711322749,1632.8426605820073
2025-10-25,1632.8426605820073,14502.488911212897,0.0,369.9857723940444,0.0,14502.488911212897,14872.47468360694,14502.488911212897,1468.028801507938,1526.1643719312171,1468.028801507938
2025-10-26,1468.028801507938,48808.21230855942,0.0,548.1299024154773,0.0,48808.21230855942,49356.3422109749,48808.21230855942,2112.0181270370354,2172.7080729365075,2112.0181270370354
2025-10-27,2112.0181270370354,48031.47711271538,0.0,1302.4369713273813,0.0,48031.47711271538,49333.914084042764,48031.47711271538,1883.2577931216963,2019.4839385185185,1883.2577931216963
2025-10-28,1883.2577931216963,48508.304106036085,0.0,79.32478159404687,0.0,48508.304106036085,48587.62888763013,48508.304106036085,1944.7182052116423,1944.7182052116423,1944.7182052116423
2025-10-29,1944.7182052116423,48952.92472622708,0.0,3075.8333522509006,0.0,48952.92472622708,52028.75807847798,48952.92472622708,1707.1582906084634,1879.1633255026456,1707.1582906084634
2025-10-30,1707.1582906084634,49539.84374621554,17.628294249999538,285.9027035249941,17.628294249999538,49557.47204046554,49825.74644974054,49557.47204046554,1724.0219398412717,1769.9133260846572,1724.0219398412717
