date,strategy,initial_soc_kwh,final_soc_kwh,residual_count,q0_cost_face,settlement_cost,retained_cost,down_cost,up_cost,emergency_cost,total_cost,down_kwh,up_kwh,calibration_count,calibration_seconds,day_seconds,cal_0_update_slot,cal_0_method,cal_0_accepted_search,cal_0_evaluations,cal_0_selected_score,cal_0_nit,cal_0_success,cal_0_termination
2025-05-12,M0,2789.1167520370386,2922.485844035395,21,35941.59129161801,35941.59129161802,35941.59129161802,0.0,0.0,0.0,35941.59129161802,0.0,0.0,1,0.45545530000526924,0.7987389000045368,0,differential_evolution_bounded_direct_search,True,316,74.82799659669124,,,
2025-05-13,M0,2922.485844035395,3111.853442962962,21,41231.85733847042,41231.85733847043,41231.85733847043,0.0,0.0,0.0,41231.85733847043,0.0,0.0,1,0.3683376000117278,0.5848333000030834,0,differential_evolution_bounded_direct_search,True,316,464.1925195330526,,,
2025-05-14,M0,3111.853442962962,3044.225567407408,21,40684.5847258082,40684.58472580821,40684.58472580821,0.0,0.0,0.0,40684.58472580821,0.0,0.0,1,0.4181735000020126,0.5750298000057228,0,differential_evolution_bounded_direct_search,True,316,176.7433118719288,,,
2025-05-15,M0,3044.225567407408,3415.7903124074064,21,39911.23595694752,39911.23595694753,39911.23595694753,0.0,0.0,0.0,39911.23595694753,0.0,0.0,1,0.5409386000101222,0.6114758000039728,0,differential_evolution_bounded_direct_search,True,316,171.49529022058454,,,
2025-05-16,M0,3415.7903124074064,2675.8333204200967,21,16192.678101665868,16192.678101665868,16192.678101665868,0.0,0.0,0.0,16192.678101665868,0.0,0.0,1,0.5187142000067979,0.7114791000058176,0,differential_evolution_bounded_direct_search,True,316,-265.1986622314989,,,
2025-05-17,M0,2675.8333204200967,2919.9172249373037,21,16506.90714942883,16506.90714942883,16506.90714942883,0.0,0.0,0.0,16506.90714942883,0.0,0.0,1,0.4480442000058247,0.7017112999892561,0,differential_evolution_bounded_direct_search,True,316,-280.1819122177577,,,
2025-05-18,M0,2919.9172249373037,3067.7577518518488,21,41590.350449783335,41590.350449783335,41590.350449783335,0.0,0.0,0.0,41590.350449783335,0.0,0.0,1,0.5928034999960801,0.7483894000033615,0,differential_evolution_bounded_direct_search,True,316,232.72260808876902,,,
2025-05-19,M0,3067.7577518518488,2517.9960746296306,21,37340.17229550365,37340.17229550366,37340.17229550366,0.0,0.0,0.0,37340.17229550366,0.0,0.0,1,0.6004373000032501,0.6563088999973843,0,differential_evolution_bounded_direct_search,True,316,367.41997953544467,,,
2025-05-20,M0,2517.9960746296306,2582.8664400000007,21,37417.34622408531,37417.34622408531,37417.34622408531,0.0,0.0,0.0,37417.34622408531,0.0,0.0,1,0.43169399999896996,0.6350115999957779,0,differential_evolution_bounded_direct_search,True,316,388.5050647233146,,,
2025-05-21,M0,2582.8664400000007,2660.510076666668,21,35822.74992995072,35822.74992995072,35822.74992995072,0.0,0.0,0.0,35822.74992995072,0.0,0.0,1,0.9898941999999806,1.1194801000092411,0,differential_evolution_bounded_direct_search,True,316,156.16137531114236,,,
2025-05-22,M0,2660.510076666668,2975.8879762962965,21,37021.21058077496,37021.21058077496,37021.21058077496,0.0,0.0,0.0,37021.21058077496,0.0,0.0,1,0.9889578000002075,1.1078050999931293,0,differential_evolution_bounded_direct_search,True,316,-9.956452555888658,,,
2025-05-23,M0,2975.8879762962965,3410.273942724858,21,15462.797484635537,15462.797484635537,15462.797484635537,0.0,0.0,0.0,15462.797484635537,0.0,0.0,1,0.5615249000111362,0.6456570000009378,0,differential_evolution_bounded_direct_search,True,316,-413.1659103015577,,,
2025-05-24,M0,3410.273942724858,3432.8175897898495,21,16156.148319566115,16156.148319566117,16156.148319566117,0.0,0.0,0.0,16156.148319566117,0.0,0.0,1,0.6481651999929454,0.7998438000067836,0,differential_evolution_bounded_direct_search,True,316,-311.9033054220424,,,
2025-05-25,M0,3432.8175897898495,2605.962408888889,21,37010.93938097024,37010.93938097024,37010.93938097024,0.0,0.0,84.05219626666586,37094.991577236906,0.0,0.0,1,0.692844100005459,1.1821392999991076,0,differential_evolution_bounded_direct_search,True,316,116.26955272194915,,,
2025-05-26,M0,2605.962408888889,2083.1756017854523,21,36531.2541320076,36531.2541320076,36531.2541320076,0.0,0.0,224.77983333333367,36756.03396534093,0.0,0.0,1,0.5021559000015259,0.796040000001085,0,differential_evolution_bounded_direct_search,True,316,7.754050404358033,,,
2025-05-27,M0,2083.1756017854523,2348.5347614814805,21,35361.508113715696,35361.5081137157,35361.5081137157,0.0,0.0,0.0,35361.5081137157,0.0,0.0,1,0.8514492999966023,1.0452764999936335,0,differential_evolution_bounded_direct_search,True,316,-115.37923486519678,,,
2025-05-28,M0,2348.5347614814805,2452.5265579629645,21,38536.08936442138,38536.08936442138,38536.08936442138,0.0,0.0,0.0,38536.08936442138,0.0,0.0,1,0.4319052999926498,0.4809110999922268,0,differential_evolution_bounded_direct_search,True,316,-360.63192398294314,,,
2025-05-29,M0,2452.5265579629645,1819.7610518518522,21,37344.352497870466,37344.352497870466,37344.352497870466,0.0,0.0,120.47257548333367,37464.8250733538,0.0,0.0,1,0.5497791999951005,0.6288244000024861,0,differential_evolution_bounded_direct_search,True,316,-611.4943794403639,,,
2025-05-30,M0,1819.7610518518522,2436.3666383268546,21,15511.586607770383,15511.586607770381,15511.586607770381,0.0,0.0,0.0,15511.586607770381,0.0,0.0,1,0.5657251999946311,0.6521223000017926,0,differential_evolution_bounded_direct_search,True,316,-939.7204001840427,,,
2025-05-31,M0,2436.3666383268546,2449.147513518515,21,16595.44564049628,16595.44564049628,16595.44564049628,0.0,0.0,0.0,16595.44564049628,0.0,0.0,1,0.42711819999385625,0.6325937000074191,0,differential_evolution_bounded_direct_search,True,316,-934.4875524032329,,,
2025-06-01,M0,2449.147513518515,1200.0,21,47519.587971694564,47519.58797169457,47519.58797169457,0.0,0.0,10873.038953553809,58392.626925248376,0.0,0.0,1,0.9178420999960508,0.9727643999940483,0,differential_evolution_bounded_direct_search,True,316,-272.11160830202834,,,
2025-06-02,M0,1200.0,1200.0,21,48955.9386229792,48955.9386229792,48955.9386229792,0.0,0.0,15188.449390505926,64144.38801348513,0.0,0.0,1,0.23961609999241773,0.3942843999975594,0,differential_evolution_bounded_direct_search,True,316,58.25411006742962,,,
2025-06-03,M0,1200.0,1200.0,21,45009.39644648436,45009.39644648436,45009.39644648436,0.0,0.0,18128.06227392274,63137.4587204071,0.0,0.0,1,0.5865371999971103,0.7272700000030454,0,differential_evolution_bounded_direct_search,True,316,722.1592532685258,,,
2025-06-04,M0,1200.0,1200.0,21,52135.31854319952,52135.31854319953,52135.31854319953,0.0,0.0,10718.773571882082,62854.092115081614,0.0,0.0,1,0.7450112000078661,0.9642412999965018,0,differential_evolution_bounded_direct_search,True,316,1223.4643640865668,,,
2025-06-05,M0,1200.0,1200.0,21,45227.60415212932,45227.60415212932,45227.60415212932,0.0,0.0,20204.477698912142,65432.08185104147,0.0,0.0,1,1.0125717999908375,1.3631472999986727,0,differential_evolution_bounded_direct_search,True,316,1267.0671314394428,,,
2025-06-06,M0,1200.0,1217.4015,21,19598.279330764977,19598.279330764977,19598.279330764977,0.0,0.0,7714.239295281334,27312.518626046312,0.0,0.0,1,0.6776494999940041,0.7809819999965839,0,differential_evolution_bounded_direct_search,True,316,864.9356222399283,,,
2025-06-07,M0,1217.4015,1342.1828887037038,21,21888.80286139088,21888.80286139088,21888.80286139088,0.0,0.0,7364.19805707892,29253.0009184698,0.0,0.0,1,0.18376510000962298,0.25320010000723414,0,differential_evolution_bounded_direct_search,True,316,270.51228286368837,,,
2025-06-08,M0,1342.1828887037038,3741.648220185184,21,50987.49273236275,50987.49273236275,50987.49273236275,0.0,0.0,0.0,50987.49273236275,0.0,0.0,1,0.3080574999912642,0.42286479999893345,0,differential_evolution_bounded_direct_search,True,316,1132.4882917031605,,,
2025-06-09,M0,3741.648220185184,3762.0626500000017,21,56534.51379317946,56534.51379317946,56534.51379317946,0.0,0.0,0.0,56534.51379317946,0.0,0.0,1,0.30621359999349806,0.49608909999369644,0,differential_evolution_bounded_direct_search,True,316,882.9941561569827,,,
2025-06-10,M0,3762.0626500000017,3507.0243305555546,21,52181.81457638047,52181.814576380464,52181.814576380464,0.0,0.0,0.0,52181.814576380464,0.0,0.0,1,0.825967099997797,1.093156100003398,0,differential_evolution_bounded_direct_search,True,316,553.7715326318224,,,
2025-06-11,M0,3507.0243305555546,3812.909848703703,21,56693.19848008696,56693.19848008696,56693.19848008696,0.0,0.0,2068.9663559296982,58762.16483601666,0.0,0.0,1,0.25522549999004696,0.5571036000037566,0,differential_evolution_bounded_direct_search,True,316,916.6053964482621,,,
2025-06-12,M0,3812.909848703703,4158.263472016782,21,54661.787283075086,54661.7872830751,54661.7872830751,0.0,0.0,0.0,54661.7872830751,0.0,0.0,1,0.3608001999964472,0.43355280000832863,0,differential_evolution_bounded_direct_search,True,316,1061.751002236133,,,
2025-06-13,M0,4158.263472016782,4262.142014444445,21,23979.883856998444,23979.883856998447,23979.883856998447,0.0,0.0,0.0,23979.883856998447,0.0,0.0,1,0.623919499994372,0.7953075999976136,0,differential_evolution_bounded_direct_search,True,316,257.24078589015807,,,
2025-06-14,M0,4262.142014444445,3881.4661764814805,21,24288.046998720056,24288.046998720056,24288.046998720056,0.0,0.0,0.0,24288.046998720056,0.0,0.0,1,0.6715241000056267,0.8350751999969361,0,differential_evolution_bounded_direct_search,True,316,263.0378752378967,,,
2025-06-15,M0,3881.4661764814805,4170.020498140903,21,50615.30285657906,50615.30285657907,50615.30285657907,0.0,0.0,0.0,50615.30285657907,0.0,0.0,1,0.3572435999958543,0.5426090999972075,0,differential_evolution_bounded_direct_search,True,316,864.5634158833157,,,
2025-06-16,M0,4170.020498140903,4031.8406328255082,21,52900.74912368371,52900.74912368371,52900.74912368371,0.0,0.0,0.0,52900.74912368371,0.0,0.0,1,1.0826144999882672,1.2902596999920206,0,differential_evolution_bounded_direct_search,True,316,810.2919976622441,,,
2025-06-17,M0,4031.8406328255082,3651.559929793606,21,53371.876431653705,53371.8764316537,53371.8764316537,0.0,0.0,36.60226710762418,53408.47869876132,0.0,0.0,1,0.7352850000024773,0.7982735999976285,0,differential_evolution_bounded_direct_search,True,316,813.0399064984472,,,
2025-06-18,M0,3651.559929793606,3950.1884889619164,21,54150.502018817235,54150.502018817235,54150.502018817235,0.0,0.0,0.0,54150.502018817235,0.0,0.0,1,0.4547569999995176,0.6197147000057157,0,differential_evolution_bounded_direct_search,True,316,828.7417170875174,,,
2025-06-19,M0,3950.1884889619164,3691.595995312242,21,50926.38004689643,50926.38004689644,50926.38004689644,0.0,0.0,1.0355553083300035,50927.41560220477,0.0,0.0,1,0.5771600000007311,0.6839120999939041,0,differential_evolution_bounded_direct_search,True,316,1139.6588062499504,,,
2025-06-20,M0,3691.595995312242,4135.125512037036,21,23516.02654224544,23516.02654224544,23516.02654224544,0.0,0.0,0.0,23516.02654224544,0.0,0.0,1,0.5822765999910189,0.7991035000013653,0,differential_evolution_bounded_direct_search,True,316,296.22504748721184,,,
2025-06-21,M0,4135.125512037036,4613.0629874074075,21,22946.913164238715,22946.913164238715,22946.913164238715,0.0,0.0,0.0,22946.913164238715,0.0,0.0,1,0.38643309999315534,0.564975700006471,0,differential_evolution_bounded_direct_search,True,316,248.7116863739056,,,
2025-06-22,M0,4613.0629874074075,3738.675093060176,21,48235.904683870336,48235.904683870336,48235.904683870336,0.0,0.0,0.0,48235.904683870336,0.0,0.0,1,0.8920087000005879,1.0546090999996522,0,differential_evolution_bounded_direct_search,True,316,898.7024651269318,,,
2025-06-23,M0,3738.675093060176,3304.3548842523373,21,50136.24888646594,50136.24888646594,50136.24888646594,0.0,0.0,0.0,50136.24888646594,0.0,0.0,1,1.1801616000011563,1.5122489000059431,0,differential_evolution_bounded_direct_search,True,316,1627.9990120443797,,,
2025-06-24,M0,3304.3548842523373,3325.3548384372334,21,57387.285063389456,57387.285063389456,57387.285063389456,0.0,0.0,0.0,57387.285063389456,0.0,0.0,1,0.974010999998427,1.1953983999992488,0,differential_evolution_bounded_direct_search,True,316,1931.9791882991335,,,
2025-06-25,M0,3325.3548384372334,2712.9502886653513,21,49283.04147675827,49283.04147675828,49283.04147675828,0.0,0.0,2529.442108971186,51812.48358572946,0.0,0.0,1,1.2551131999935023,1.6146818999986863,0,differential_evolution_bounded_direct_search,True,316,2350.0182023937878,,,
2025-06-26,M0,2712.9502886653513,2265.0946801093673,21,48293.61557889463,48293.61557889463,48293.61557889463,0.0,0.0,789.9153441522548,49083.530923046885,0.0,0.0,1,1.2306286999955773,1.4133381999999983,0,differential_evolution_bounded_direct_search,True,316,2188.6318576104936,,,
2025-06-27,M0,2265.0946801093673,2620.5851382827796,21,21409.178195633212,21409.17819563321,21409.17819563321,0.0,0.0,0.0,21409.17819563321,0.0,0.0,1,0.7737637999962317,0.8240498999948613,0,differential_evolution_bounded_direct_search,True,316,718.1092259761614,,,
2025-06-28,M0,2620.5851382827796,2224.247818325586,21,19781.943669118096,19781.943669118096,19781.943669118096,0.0,0.0,0.0,19781.943669118096,0.0,0.0,1,0.6263413999986369,0.8273415000003297,0,differential_evolution_bounded_direct_search,True,316,81.67533102296225,,,
2025-06-29,M0,2224.247818325586,1845.8350516666674,21,45394.04104693711,45394.041046937105,45394.041046937105,0.0,0.0,6403.08786389578,51797.128910832886,0.0,0.0,1,0.6980051999998977,1.0158513999922434,0,differential_evolution_bounded_direct_search,True,316,-37.89343620137104,,,
2025-06-30,M0,1845.8350516666674,1876.907302562379,21,50500.26597658706,50500.26597658706,50500.26597658706,0.0,0.0,158.98018780833252,50659.246164395394,0.0,0.0,1,0.4039665000018431,0.6692890999984229,0,differential_evolution_bounded_direct_search,True,316,316.4925516168392,,,
2025-07-01,M0,1876.907302562379,1200.0,21,44301.162653337175,44301.16265333718,44301.16265333718,0.0,0.0,50760.33436831222,95061.49702164941,0.0,0.0,1,0.4614497000002302,0.6019360999925993,0,differential_evolution_bounded_direct_search,True,316,330.74158132093135,,,
2025-07-02,M0,1200.0,1200.0,21,42645.80251335504,42645.80251335504,42645.80251335504,0.0,0.0,36804.527674609526,79450.33018796457,0.0,0.0,1,0.20017120000557043,0.30793730000732467,0,differential_evolution_bounded_direct_search,True,316,1649.4864197075021,,,
2025-07-03,M0,1200.0,1200.0,21,48766.527154354655,48766.527154354655,48766.527154354655,0.0,0.0,24600.493892200924,73367.02104655557,0.0,0.0,1,0.4529915000020992,0.6186964999942575,0,differential_evolution_bounded_direct_search,True,316,3008.257197668503,,,
2025-07-04,M0,1200.0,1200.0,21,19416.953335471553,19416.953335471553,19416.953335471553,0.0,0.0,26764.843012094465,46181.79634756602,0.0,0.0,1,0.45345000000088476,0.6460788999975193,0,differential_evolution_bounded_direct_search,True,316,2141.954092566849,,,
2025-07-05,M0,1200.0,1224.0044099655904,21,20885.597309950783,20885.597309950783,20885.597309950783,0.0,0.0,20484.374624191558,41369.97193414234,0.0,0.0,1,0.3773014000034891,0.6130217000027187,0,differential_evolution_bounded_direct_search,True,316,2447.3499857936367,,,
2025-07-06,M0,1224.0044099655904,1200.0,21,48910.2391026492,48910.2391026492,48910.2391026492,0.0,0.0,31482.45693407885,80392.69603672804,0.0,0.0,1,0.5570596000034129,0.6219065000041155,0,differential_evolution_bounded_direct_search,True,316,3108.9821927818766,,,
2025-07-07,M0,1200.0,1320.7775100000001,21,49759.158449696806,49759.1584496968,49759.1584496968,0.0,0.0,10605.063683145861,60364.22213284266,0.0,0.0,1,0.8097564000054263,1.172312000009697,0,differential_evolution_bounded_direct_search,True,316,2502.0290986300074,,,
2025-07-08,M0,1320.7775100000001,4209.9007183333315,21,63751.8108902516,63751.8108902516,63751.8108902516,0.0,0.0,40.56476249999982,63792.3756527516,0.0,0.0,1,0.2560157999978401,0.503619000010076,0,differential_evolution_bounded_direct_search,True,316,2282.4509366381894,,,
2025-07-09,M0,4209.9007183333315,4461.634095555553,21,61854.2030348033,61854.2030348033,61854.2030348033,0.0,0.0,0.0,61854.2030348033,0.0,0.0,1,0.520309499988798,0.5846747000032337,0,differential_evolution_bounded_direct_search,True,316,2481.4191906836527,,,
2025-07-10,M0,4461.634095555553,4192.675678703703,21,57864.56712115251,57864.56712115251,57864.56712115251,0.0,0.0,0.0,57864.56712115251,0.0,0.0,1,0.38542570000572596,0.4339789999939967,0,differential_evolution_bounded_direct_search,True,316,2346.236757163586,,,
2025-07-11,M0,4192.675678703703,4449.960845925928,21,31756.169131078583,31756.169131078583,31756.169131078583,0.0,0.0,4.936309623265824,31761.10544070185,0.0,0.0,1,0.31296999999904074,0.3611428000003798,0,differential_evolution_bounded_direct_search,True,316,2068.607546510124,,,
2025-07-12,M0,4449.960845925928,4136.354174259261,21,29995.783992450823,29995.783992450823,29995.783992450823,0.0,0.0,39.903697728964616,30035.687690179788,0.0,0.0,1,0.4951530999969691,0.5923845000070287,0,differential_evolution_bounded_direct_search,True,316,851.1728681494782,,,
2025-07-13,M0,4136.354174259261,4348.084814814815,21,62463.949346655085,62463.949346655085,62463.949346655085,0.0,0.0,0.0,62463.949346655085,0.0,0.0,1,0.28771629999391735,0.3471055999980308,0,differential_evolution_bounded_direct_search,True,316,2184.30249014551,,,
2025-07-14,M0,4348.084814814815,4336.131328148146,21,58140.309154055634,58140.30915405564,58140.30915405564,0.0,0.0,0.0,58140.30915405564,0.0,0.0,1,1.0980380999972112,1.3105300000024727,0,differential_evolution_bounded_direct_search,True,316,2055.470900076609,,,
2025-07-15,M0,4336.131328148146,4808.370022962964,21,60435.85920064535,60435.85920064535,60435.85920064535,0.0,0.0,0.0,60435.85920064535,0.0,0.0,1,0.5512268000020413,0.9939346999890404,0,differential_evolution_bounded_direct_search,True,316,2029.3928614959407,,,
2025-07-16,M0,4808.370022962964,4399.434826851853,21,58408.17609543096,58408.17609543096,58408.17609543096,0.0,0.0,0.0,58408.17609543096,0.0,0.0,1,0.4862866000039503,0.6758048999909079,0,differential_evolution_bounded_direct_search,True,316,2161.146182857747,,,
2025-07-17,M0,4399.434826851853,4331.90408351852,21,56890.58788892675,56890.58788892673,56890.58788892673,0.0,0.0,17.48273000000045,56908.07061892674,0.0,0.0,1,0.6173642999929143,0.7640499000117416,0,differential_evolution_bounded_direct_search,True,316,2190.212468882638,,,
2025-07-18,M0,4331.90408351852,4487.284791481484,21,32488.777546872014,32488.777546872006,32488.777546872006,0.0,0.0,0.0,32488.777546872006,0.0,0.0,1,0.9499926000135019,1.0836932999955025,0,differential_evolution_bounded_direct_search,True,316,1743.2730388258697,,,
2025-07-19,M0,4487.284791481484,4347.564419444447,21,32245.178945911688,32245.17894591169,32245.17894591169,0.0,0.0,0.0,32245.17894591169,0.0,0.0,1,1.3569633000006434,1.75534869999683,0,differential_evolution_bounded_direct_search,True,316,1782.6040761364686,,,
2025-07-20,M0,4347.564419444447,4517.678839814816,21,60145.37221740102,60145.37221740102,60145.37221740102,0.0,0.0,0.0,60145.37221740102,0.0,0.0,1,1.02962979998847,1.330840700000408,0,differential_evolution_bounded_direct_search,True,316,1944.7030636549116,,,
2025-07-21,M0,4517.678839814816,4755.502493518517,21,61427.364531284176,61427.36453128417,61427.36453128417,0.0,0.0,0.0,61427.36453128417,0.0,0.0,1,0.5186314999882597,0.888402299999143,0,differential_evolution_bounded_direct_search,True,316,2266.068803850338,,,
2025-07-22,M0,4755.502493518517,4006.437885925927,21,57863.95211449329,57863.95211449329,57863.95211449329,0.0,0.0,0.0,57863.95211449329,0.0,0.0,1,0.2285464000015054,0.4146714999951655,0,differential_evolution_bounded_direct_search,True,316,2280.0215135822154,,,
2025-07-23,M0,4006.437885925927,4119.861520925925,21,64962.89484245794,64962.89484245794,64962.89484245794,0.0,0.0,0.0,64962.89484245794,0.0,0.0,1,0.43030959999305196,0.5177390999888303,0,differential_evolution_bounded_direct_search,True,316,2596.9354353993645,,,
2025-07-24,M0,4119.861520925925,4143.013241111113,21,62636.97985136894,62636.97985136894,62636.97985136894,0.0,0.0,51.67914247111138,62688.65899384005,0.0,0.0,1,1.1332954999961657,1.278193200007081,0,differential_evolution_bounded_direct_search,True,316,3766.5341096709853,,,
2025-07-25,M0,4143.013241111113,3230.6094072222213,21,26759.053420740653,26759.053420740653,26759.053420740653,0.0,0.0,183.82265089759204,26942.876071638246,0.0,0.0,1,0.6606445999932475,0.803008899994893,0,differential_evolution_bounded_direct_search,True,316,2906.3202178757215,,,
2025-07-26,M0,3230.6094072222213,2827.635988333335,21,26416.94453080843,26416.94453080843,26416.94453080843,0.0,0.0,84.31309916666646,26501.257629975094,0.0,0.0,1,2.2080137000011746,2.7646469000028446,0,differential_evolution_bounded_direct_search,True,316,3897.2650061898116,,,
2025-07-27,M0,2827.635988333335,1914.7584833333337,21,52805.6332825191,52805.63328251909,52805.63328251909,0.0,0.0,2303.0388821789097,55108.672164698,0.0,0.0,1,1.5263403999997536,2.1108921999984886,0,differential_evolution_bounded_direct_search,True,316,3986.6192275673,,,
2025-07-28,M0,1914.7584833333337,1640.1876000548875,21,54076.01796490353,54076.017964903534,54076.017964903534,0.0,0.0,94.92970943333346,54170.947674336865,0.0,0.0,1,0.7684271000034641,0.8789115999970818,0,differential_evolution_bounded_direct_search,True,316,1804.9345003332974,,,
2025-07-29,M0,1640.1876000548875,2152.4647557781773,21,52403.62696738351,52403.62696738351,52403.62696738351,0.0,0.0,1928.6822987542023,54332.309266137716,0.0,0.0,1,0.5758977000077721,0.7476857000001473,0,differential_evolution_bounded_direct_search,True,316,326.10283804893754,,,
2025-07-30,M0,2152.4647557781773,1848.0260279629626,21,48415.33024330184,48415.33024330184,48415.33024330184,0.0,0.0,13670.879813599862,62086.210056901706,0.0,0.0,1,0.44743909999669995,0.6226306000025943,0,differential_evolution_bounded_direct_search,True,316,131.89391359708537,,,
2025-07-31,M0,1848.0260279629626,1721.898742962963,21,50885.252073975775,50885.252073975775,50885.252073975775,0.0,0.0,3679.349576471879,54564.60165044766,0.0,0.0,1,0.6791458000079729,1.0099514000030467,0,differential_evolution_bounded_direct_search,True,316,397.0288405701839,,,
2025-08-01,M0,1721.898742962963,2186.5493561390513,21,25454.83042442855,25454.83042442855,25454.83042442855,0.0,0.0,0.0,25454.83042442855,0.0,0.0,1,0.7259242000000086,0.9052663000038592,0,differential_evolution_bounded_direct_search,True,316,-671.5293202421473,,,
2025-08-02,M0,2186.5493561390513,2272.13551829821,21,26258.22450534488,26258.22450534488,26258.22450534488,0.0,0.0,0.0,26258.22450534488,0.0,0.0,1,0.6884923999896273,0.8469192000047769,0,differential_evolution_bounded_direct_search,True,316,-475.14777770012216,,,
2025-08-03,M0,2272.13551829821,1519.5371550000004,21,44595.37834084166,44595.378340841664,44595.378340841664,0.0,0.0,1480.5097175759113,46075.88805841758,0.0,0.0,1,0.7980087999894749,1.076450400010799,0,differential_evolution_bounded_direct_search,True,316,161.09037560416272,,,
2025-08-04,M0,1519.5371550000004,2036.9738095921296,21,48739.677218783385,48739.677218783385,48739.677218783385,0.0,0.0,38.00106689999993,48777.67828568338,0.0,0.0,1,0.348877900003572,0.5429512999980943,0,differential_evolution_bounded_direct_search,True,316,168.88930725247147,,,
2025-08-05,M0,2036.9738095921296,1929.1481701851865,21,47317.222216223774,47317.22221622377,47317.22221622377,0.0,0.0,88.88156299999946,47406.10377922377,0.0,0.0,1,1.3544984999898588,1.7011079999938374,0,differential_evolution_bounded_direct_search,True,316,202.5340287320189,,,
2025-08-06,M0,1929.1481701851865,1761.146781296295,21,53304.64941327443,53304.64941327443,53304.64941327443,0.0,0.0,0.0,53304.64941327443,0.0,0.0,1,0.7598159000044689,1.0391125999885844,0,differential_evolution_bounded_direct_search,True,316,171.79449229178104,,,
2025-08-07,M0,1761.146781296295,1945.0626498148133,21,52162.033609727354,52162.03360972736,52162.03360972736,0.0,0.0,57.961106208333895,52219.994715935696,0.0,0.0,1,0.7622350000019651,1.0875530000048457,0,differential_evolution_bounded_direct_search,True,316,155.09583200546027,,,
2025-08-08,M0,1945.0626498148133,2295.5359000542244,21,25067.671022837727,25067.671022837723,25067.671022837723,0.0,0.0,0.0,25067.671022837723,0.0,0.0,1,0.7013874999975087,0.9932861999986926,0,differential_evolution_bounded_direct_search,True,316,-823.6527336808081,,,
2025-08-09,M0,2295.5359000542244,1979.4512653703712,21,24486.6630794039,24486.6630794039,24486.6630794039,0.0,0.0,0.0,24486.6630794039,0.0,0.0,1,0.9565699999948265,1.154800400006934,0,differential_evolution_bounded_direct_search,True,316,-777.3477334873447,,,
2025-08-10,M0,1979.4512653703712,2472.8479385185187,21,49639.69734976882,49639.69734976882,49639.69734976882,0.0,0.0,59.16227877500075,49698.859628543825,0.0,0.0,1,0.609924599993974,0.7597319000051357,0,differential_evolution_bounded_direct_search,True,316,339.64386181900926,,,
2025-08-11,M0,2472.8479385185187,1981.6063503703713,21,47186.89800762126,47186.89800762126,47186.89800762126,0.0,0.0,1069.282379691663,48256.180387312925,0.0,0.0,1,0.7004207999998471,0.7488601000077324,0,differential_evolution_bounded_direct_search,True,316,284.29513659664747,,,
2025-08-12,M0,1981.6063503703713,2055.684240579163,21,50351.64273223917,50351.64273223917,50351.64273223917,0.0,0.0,1067.1021600166682,51418.74489225584,0.0,0.0,1,0.8018351000064285,1.0411139999923762,0,differential_evolution_bounded_direct_search,True,316,246.16691466303405,,,
2025-08-13,M0,2055.684240579163,2252.051213833428,21,45919.749212523246,45919.749212523246,45919.749212523246,0.0,0.0,710.6717716583321,46630.420984181575,0.0,0.0,1,1.0562180999986595,1.239698799996404,0,differential_evolution_bounded_direct_search,True,316,212.36577346366283,,,
2025-08-14,M0,2252.051213833428,2100.207181111113,21,48047.14234011192,48047.14234011192,48047.14234011192,0.0,0.0,1018.2988053916652,49065.44114550358,0.0,0.0,1,0.19930439999734517,0.3736413000005996,0,differential_evolution_bounded_direct_search,True,316,40.7903401433061,,,
2025-08-15,M0,2100.207181111113,2006.815727099834,21,25409.416606420607,25409.41660642061,25409.41660642061,0.0,0.0,0.0,25409.41660642061,0.0,0.0,1,1.2309556999971392,1.4430503999901703,0,differential_evolution_bounded_direct_search,True,316,-552.4337488549189,,,
2025-08-16,M0,2006.815727099834,2138.6699661198754,21,26869.610460311287,26869.610460311287,26869.610460311287,0.0,0.0,0.0,26869.610460311287,0.0,0.0,1,0.8975154999934603,1.1850184000068111,0,differential_evolution_bounded_direct_search,True,316,-610.9551590754658,,,
2025-08-17,M0,2138.6699661198754,2212.340630067379,21,49381.449167129394,49381.449167129394,49381.449167129394,0.0,0.0,689.5558209166664,50071.00498804606,0.0,0.0,1,1.1701808999932837,1.3716869999916526,0,differential_evolution_bounded_direct_search,True,316,87.10144649138647,,,
2025-08-18,M0,2212.340630067379,2395.499557407408,21,48440.28940411638,48440.28940411638,48440.28940411638,0.0,0.0,460.35482484166727,48900.64422895805,0.0,0.0,1,0.9156479999946896,1.218985999992583,0,differential_evolution_bounded_direct_search,True,316,125.95443484149203,,,
2025-08-19,M0,2395.499557407408,2082.2292687037047,21,47758.773495984875,47758.773495984875,47758.773495984875,0.0,0.0,339.99203164999665,48098.765527634874,0.0,0.0,1,1.605295200002729,1.6940434999996796,0,differential_evolution_bounded_direct_search,True,316,77.36016167370926,,,
2025-08-20,M0,2082.2292687037047,1814.2360022291437,21,52240.57714536519,52240.57714536519,52240.57714536519,0.0,0.0,1057.7052918583308,53298.28243722352,0.0,0.0,1,0.6661636999924667,0.8481162999960361,0,differential_evolution_bounded_direct_search,True,316,375.7071200242581,,,
2025-08-21,M0,1814.2360022291437,2189.168021523279,21,49599.49105667394,49599.491056673935,49599.491056673935,0.0,0.0,0.0,49599.491056673935,0.0,0.0,1,0.5828610999888042,1.2441618000011658,0,differential_evolution_bounded_direct_search,True,316,-104.54700678283987,,,
